"PlantID"	"PlantName"	"Year"	"PhaseI"	"Energy"	"SO2"	"NOX"	"Capital"	"Labor"	"CoalHeat"	"OilHeat"	"GasHeat"	"NetCons"	"GrossCons"	"PolYr"
" 862"	"           Grand Tower"	"89"	"1"	" 0.9607992"	"  26.367479"	"  5.1511781"	" 89.16509"	"102"	"  3.1871172"	"0.0229513047"	"0.000000e+00"	"  2.2492693"	"  3.2100685"	"0"
" 863"	"           Hutonsville"	"89"	"0"	" 1.0298734"	"  23.669507"	"  3.7610411"	" 69.81434"	" 93"	"  3.3298800"	"0.0369781405"	"0.000000e+00"	"  2.3369848"	"  3.3668582"	"0"
" 864"	"             Meredosia"	"89"	"1"	" 2.7973655"	"  66.376822"	"  9.9535342"	"133.87866"	"146"	"  8.7132522"	"0.1427273706"	"0.000000e+00"	"  6.0586141"	"  8.8559796"	"0"
" 876"	"               Kincaid"	"89"	"1"	"10.6678986"	" 386.287726"	" 97.6398356"	"275.87504"	"300"	" 35.4268978"	"0.0000000000"	"7.866483e-02"	" 24.8376640"	" 35.5055626"	"0"
" 879"	"              Powerton"	"89"	"0"	" 9.2867205"	"  43.687781"	" 51.2482740"	"548.24665"	"367"	" 33.5748045"	"0.0000000000"	"1.492717e-01"	" 24.4373556"	" 33.7240762"	"0"
" 887"	"           Joppa Steam"	"89"	"1"	"16.3636055"	" 273.524767"	" 55.5519178"	"364.88092"	"358"	" 49.7091330"	"0.0229336060"	"0.000000e+00"	" 33.3684611"	" 49.7320666"	"0"
" 889"	"               Baldwin"	"89"	"1"	"24.0330332"	" 622.548219"	"161.3309041"	"347.78043"	"263"	" 71.8166825"	"0.0882911240"	"0.000000e+00"	" 47.8719404"	" 71.9049736"	"0"
" 983"	"          Clifty Creek"	"89"	"1"	"27.3412356"	" 767.714932"	"180.7476712"	"342.37829"	"380"	" 78.5710948"	"0.0165115868"	"0.000000e+00"	" 51.2463707"	" 78.5876064"	"0"
" 988"	"         Tanners Creek"	"89"	"1"	"12.3973479"	" 194.329151"	" 74.0448767"	"336.19866"	"338"	" 35.8932454"	"0.2078353431"	"0.000000e+00"	" 23.7037328"	" 36.1010808"	"0"
" 991"	"        H.T. Pritchard"	"89"	"1"	" 1.6294055"	"  35.481562"	"  6.3207123"	"118.04303"	"100"	"  5.4481459"	"0.0527605600"	"0.000000e+00"	"  3.8715010"	"  5.5009065"	"0"
" 994"	"           Petersburgh"	"89"	"1"	"24.7864384"	" 260.526027"	" 78.4558082"	"552.32292"	"328"	" 75.0916267"	"0.0915655646"	"0.000000e+00"	" 50.3967539"	" 75.1831922"	"0"
"1004"	"           Edwardsport"	"89"	"0"	" 0.3411215"	"  10.736027"	"  2.5464384"	" 66.03458"	" 70"	"  1.4426994"	"0.0198671891"	"0.000000e+00"	"  1.1214451"	"  1.4625666"	"0"
"1008"	"          R. Gallagher"	"89"	"1"	" 6.5696466"	" 142.732301"	" 35.1138904"	"148.26785"	"160"	" 20.4289936"	"0.1353741027"	"0.000000e+00"	" 13.9947211"	" 20.5643677"	"0"
"1012"	"           F.B. Culley"	"89"	"1"	" 5.5656734"	" 155.523644"	" 30.1924932"	"103.76759"	" 87"	" 17.5970226"	"0.0102388026"	"1.525197e-02"	" 12.0568399"	" 17.6225134"	"0"
"1047"	"               Lansing"	"89"	"0"	" 2.5541867"	"  17.136658"	" 18.6434521"	" 94.57922"	" 24"	"  8.8612873"	"0.0396601840"	"0.000000e+00"	"  6.3467608"	"  8.9009475"	"0"
"1250"	"              Lawrence"	"89"	"0"	" 5.8732356"	"  13.701671"	" 23.5306849"	"118.54887"	"135"	" 19.3722880"	"0.0000000000"	"2.464651e-01"	" 13.7455175"	" 19.6187531"	"0"
"1355"	"            E.W. Brown"	"89"	"1"	" 9.0452274"	" 160.154219"	" 31.7454521"	"130.47460"	"159"	" 27.9535644"	"0.0528802454"	"0.000000e+00"	" 18.9612172"	" 28.0064446"	"0"
"1356"	"                 Ghent"	"89"	"1"	"22.0553644"	" 273.601918"	" 80.0982192"	"394.00493"	"237"	" 67.9837238"	"0.1359777739"	"0.000000e+00"	" 46.0643372"	" 68.1197016"	"0"
"1357"	"           Green River"	"89"	"1"	" 2.8605890"	"  59.117562"	" 14.9832877"	" 73.12455"	"109"	"  9.4405322"	"0.0075543208"	"0.000000e+00"	"  6.5874975"	"  9.4480865"	"0"
"1364"	"            Mill Creek"	"89"	"0"	"22.4638027"	" 528.374767"	" 80.5230137"	"347.55530"	"492"	" 62.4310010"	"0.2001296054"	"6.320962e-02"	" 40.2305375"	" 62.6943402"	"0"
"1570"	"            R.P. Smith"	"89"	"0"	" 1.5821863"	"  12.714192"	"  5.2795068"	" 60.25377"	" 66"	"  4.9894827"	"0.0266289807"	"0.000000e+00"	"  3.4339254"	"  5.0161117"	"0"
"1606"	"             Mount Tom"	"89"	"0"	" 2.9994466"	"  26.330795"	" 12.1927671"	" 38.81392"	" 67"	"  8.5221137"	"0.0079094514"	"0.000000e+00"	"  5.5305766"	"  8.5300232"	"0"
"1695"	"             B.C. Cobb"	"89"	"0"	" 6.4966932"	"  39.670110"	" 22.0603288"	"151.26265"	"167"	" 19.3385152"	"0.0768787037"	"0.000000e+00"	" 12.9187007"	" 19.4153939"	"0"
"1745"	"       Trenton Channel"	"89"	"0"	" 8.8739973"	"  53.454658"	" 27.3201918"	"360.45306"	"366"	" 26.6150974"	"0.0884295805"	"0.000000e+00"	" 17.8295297"	" 26.7035270"	"0"
"1943"	"             Hoot Lake"	"89"	"0"	" 1.0501323"	"   4.665507"	"  6.2111233"	" 44.08673"	" 41"	"  3.6193780"	"0.0155807866"	"0.000000e+00"	"  2.5848265"	"  3.6349588"	"0"
"2080"	"              Montrose"	"89"	"1"	" 4.6899584"	"  18.612548"	" 23.0788767"	"110.65289"	"162"	" 15.1478183"	"0.0466630967"	"0.000000e+00"	" 10.5045231"	" 15.1944814"	"0"
"2103"	"               Labadie"	"89"	"1"	"31.3893233"	" 667.514164"	"104.0031507"	"538.04924"	"478"	" 91.5622541"	"0.2190011081"	"0.000000e+00"	" 60.3919319"	" 91.7812552"	"0"
"2107"	"                 Sioux"	"89"	"1"	"12.7428329"	" 215.146685"	"107.4774795"	"207.74543"	"248"	" 38.2105301"	"0.0351141017"	"0.000000e+00"	" 25.5028113"	" 38.2456442"	"0"
"2526"	"                Goudey"	"89"	"0"	" 2.3400022"	"  38.536575"	"  9.1941370"	" 82.71656"	" 86"	"  7.5381305"	"0.0648729454"	"0.000000e+00"	"  5.2630013"	"  7.6030035"	"0"
"2527"	"             Greenidge"	"89"	"1"	" 3.0102452"	"  48.603315"	" 11.4814521"	" 89.77008"	" 88"	"  9.2975317"	"0.0375608248"	"0.000000e+00"	"  6.3248473"	"  9.3350925"	"0"
"2535"	"              Milliken"	"89"	"1"	" 6.0675204"	"  76.004329"	" 17.6178630"	" 92.69142"	" 86"	" 16.7569898"	"0.0140190792"	"0.000000e+00"	" 10.7034885"	" 16.7710089"	"0"
"2549"	"          C.R. Huntley"	"89"	"0"	"14.0641753"	" 172.837479"	" 63.2356164"	"377.54754"	"303"	" 42.2928986"	"0.0000000000"	"0.000000e+00"	" 28.2287232"	" 42.2928986"	"0"
"2554"	"               Dunkirk"	"89"	"1"	"10.6276274"	" 160.125589"	" 30.1273973"	"216.68343"	"208"	" 30.4968122"	"0.0000000000"	"0.000000e+00"	" 19.8691848"	" 30.4968122"	"0"
"2642"	"             Rochester"	"89"	"0"	" 4.3124904"	"  66.697534"	" 12.9050137"	" 93.33874"	"146"	" 13.2523487"	"0.0307164078"	"0.000000e+00"	"  8.9705747"	" 13.2830651"	"0"
"2706"	"             Asheville"	"89"	"0"	" 6.5358521"	"  56.758137"	" 26.5768219"	" 73.21368"	" 76"	" 18.8146590"	"0.0376642313"	"0.000000e+00"	" 12.3164712"	" 18.8523232"	"0"
"2718"	"            G.G. Allen"	"89"	"1"	" 5.8388986"	"  42.326411"	" 17.8144110"	"214.04868"	"158"	" 17.3674461"	"0.1297431457"	"0.000000e+00"	" 11.6582906"	" 17.4971892"	"0"
"2721"	"             Cliffside"	"89"	"0"	" 5.1335178"	"  37.881123"	" 15.5766575"	"157.14343"	"140"	" 15.2305320"	"0.0391591707"	"0.000000e+00"	" 10.1361734"	" 15.2696912"	"0"
"2727"	"              Marshall"	"89"	"0"	"25.7343151"	" 173.310521"	" 70.5709863"	"299.90019"	"186"	" 69.1874368"	"0.1286213527"	"0.000000e+00"	" 43.5817431"	" 69.3160581"	"0"
"2790"	"          R.M. Heskett"	"89"	"0"	" 1.2908181"	"   9.158274"	"  2.4982740"	" 38.29632"	" 51"	"  4.9442973"	"0.0000000000"	"2.529348e-04"	"  3.6537322"	"  4.9445503"	"0"
"2850"	"           J.M. Stuart"	"89"	"0"	"44.1547973"	" 497.550959"	"207.5255068"	"489.47462"	"540"	"127.7043151"	"0.0686277160"	"0.000000e+00"	" 83.6181456"	"127.7729429"	"0"
"2864"	"          R. E. Burger"	"89"	"1"	" 7.2518307"	" 202.853288"	" 39.0534247"	"212.79804"	"273"	" 24.4097063"	"0.0166821391"	"0.000000e+00"	" 17.1745577"	" 24.4263884"	"0"
"2872"	"       Muskingum River"	"89"	"1"	"24.0962986"	" 848.187123"	"143.0914247"	"376.76275"	"378"	" 67.9676404"	"0.1963161405"	"0.000000e+00"	" 44.0676579"	" 68.1639565"	"0"
"2876"	"           Kyger Creek"	"89"	"1"	"21.4882986"	" 631.967288"	"136.4097260"	"294.74651"	"336"	" 61.8556425"	"0.0183462076"	"0.000000e+00"	" 40.3856900"	" 61.8739887"	"0"
"3098"	"                Elrama"	"89"	"0"	" 6.0191778"	"  14.346110"	" 31.1608493"	"222.73248"	"229"	" 20.1015594"	"0.0676043686"	"0.000000e+00"	" 14.1499859"	" 20.1691637"	"0"
"3130"	"                Seward"	"89"	"0"	" 3.5317890"	"  47.600548"	" 13.8347123"	"109.88753"	" 96"	" 11.6468307"	"0.1465857096"	"0.000000e+00"	"  8.2616274"	" 11.7934164"	"0"
"3131"	"             Shawville"	"89"	"1"	"10.7947890"	" 163.232027"	" 39.9341918"	"199.72380"	"135"	" 31.5149513"	"0.2707482054"	"0.000000e+00"	" 20.9909104"	" 31.7856995"	"0"
"3138"	"            New Castle"	"89"	"0"	" 5.0100164"	"  71.529425"	" 25.8006849"	"141.65088"	"168"	" 16.8270488"	"0.0520658997"	"0.000000e+00"	" 11.8690982"	" 16.8791147"	"0"
"3140"	"        Brunner Island"	"89"	"1"	"26.3237205"	" 356.661616"	" 78.0813425"	"302.75870"	"215"	" 75.5755994"	"0.2824216342"	"0.000000e+00"	" 49.5343005"	" 75.8580210"	"0"
"3149"	"               Montour"	"89"	"0"	"27.2813562"	" 344.904466"	" 77.6541918"	"300.70103"	"195"	" 75.2193467"	"0.2068442365"	"0.000000e+00"	" 48.1448348"	" 75.4261909"	"0"
"3178"	"             Armstrong"	"89"	"1"	" 6.3313534"	"  92.311397"	" 28.2438904"	" 91.75906"	" 82"	" 18.5800398"	"0.0186834540"	"0.000000e+00"	" 12.2673699"	" 18.5987233"	"0"
"3297"	"             Watertree"	"89"	"0"	" 9.9476466"	"  82.445890"	" 43.9850685"	"132.28437"	" 93"	" 30.0443479"	"0.1226865299"	"0.000000e+00"	" 20.2193879"	" 30.1670344"	"0"
"3497"	"             Big Brown"	"89"	"0"	"19.3816384"	" 168.174795"	" 55.4324110"	"185.80832"	"233"	" 61.9780629"	"0.0000000000"	"8.602916e-01"	" 43.4567162"	" 62.8383546"	"0"
"3644"	"                Carbon"	"89"	"0"	" 3.0769973"	"  15.601863"	" 10.7666027"	" 57.75664"	" 97"	" 10.0869132"	"0.0123634553"	"0.000000e+00"	"  7.0222794"	" 10.0992767"	"0"
"3775"	"          Clinch River"	"89"	"0"	"11.1904164"	"  61.277315"	" 45.8910411"	"166.00212"	"180"	" 30.9401548"	"0.0254284238"	"0.000000e+00"	" 19.7751668"	" 30.9655832"	"0"
"3776"	"              Glen Lyn"	"89"	"0"	" 4.0253370"	"  24.363068"	" 16.0362740"	"133.16538"	"133"	" 11.7204387"	"0.1074660271"	"0.000000e+00"	"  7.8025678"	" 11.8279048"	"0"
"3788"	"         Potomac River"	"89"	"0"	" 7.2722356"	"  45.550548"	" 22.4456986"	"189.87535"	"210"	" 22.4940179"	"0.1497868867"	"0.000000e+00"	" 15.3715692"	" 22.6438048"	"0"
"3796"	"                 Bremo"	"89"	"0"	" 3.5946384"	"  27.270274"	" 15.6229589"	" 96.64367"	"143"	" 10.5498723"	"0.0306894281"	"0.000000e+00"	"  6.9859234"	" 10.5805618"	"0"
"3936"	"         Kanawha River"	"89"	"0"	" 3.9704658"	"  24.278411"	" 17.5793699"	"137.57109"	"147"	" 11.6527084"	"0.0321953617"	"0.000000e+00"	"  7.7144380"	" 11.6849038"	"0"
"3945"	"            Rivesville"	"89"	"0"	" 1.6540822"	"  14.456986"	"  9.3385479"	" 78.82942"	" 83"	"  6.0855642"	"0.0175941480"	"0.000000e+00"	"  4.4490762"	"  6.1031584"	"0"
"3946"	"         Willow Island"	"89"	"0"	" 3.3249479"	"  35.428384"	" 22.2330411"	" 85.66786"	" 73"	" 10.3646919"	"0.0137900079"	"0.000000e+00"	"  7.0535340"	" 10.3784819"	"0"
"3947"	"                Kammer"	"89"	"1"	"13.0541973"	" 408.598932"	" 86.3253699"	"180.14419"	"242"	" 36.8728661"	"0.0182902112"	"0.000000e+00"	" 23.8369591"	" 36.8911563"	"0"
"3948"	"              Mitchell"	"89"	"1"	"18.3666219"	" 178.193479"	" 84.3356438"	"339.11238"	"256"	" 53.3452681"	"0.4199297988"	"0.000000e+00"	" 35.3985760"	" 53.7651979"	"0"
"4054"	"          Nelson Dewey"	"89"	"1"	" 3.2113397"	"  30.315288"	" 25.1975342"	" 52.05312"	" 63"	"  9.5041353"	"0.0000000000"	"0.000000e+00"	"  6.2927956"	"  9.5041353"	"0"
"4072"	"               Pulliam"	"89"	"1"	" 3.3999671"	"  69.981973"	" 19.2884932"	"125.31803"	"164"	" 11.0738891"	"0.0125658032"	"2.219413e-01"	"  7.9084290"	" 11.3083962"	"0"
"4158"	"         Dave Johnston"	"89"	"0"	"14.9076904"	"  50.906877"	"101.9363562"	"222.68835"	"251"	" 48.9988758"	"0.0884031640"	"0.000000e+00"	" 34.1795886"	" 49.0872790"	"0"
"4162"	"              Naughton"	"89"	"0"	"12.8796959"	"  71.139397"	" 52.6070959"	"182.71598"	"208"	" 39.3569995"	"0.0247269107"	"6.825226e-02"	" 26.5702828"	" 39.4499786"	"0"
"6002"	"   James H. Miller Jr."	"89"	"0"	"21.8806110"	" 100.370685"	" 70.2818904"	"571.35729"	"447"	" 66.4015802"	"0.0327555989"	"8.255809e-01"	" 45.3793058"	" 67.2599168"	"0"
"6004"	"             Pleasants"	"89"	"0"	"20.9508000"	" 115.714027"	" 81.3196164"	"416.11342"	"248"	" 62.8030561"	"0.2505977292"	"0.000000e+00"	" 42.1028538"	" 63.0536538"	"0"
"6016"	"            Duck Creek"	"89"	"0"	" 5.1483233"	"  23.440904"	" 19.3570685"	"161.18095"	"131"	" 15.5193676"	"0.0278703849"	"0.000000e+00"	" 10.3989147"	" 15.5472380"	"0"
"6017"	"                Newton"	"89"	"0"	"11.9123507"	"  59.604658"	" 27.5663014"	"348.99045"	"244"	" 35.0098444"	"0.1251565972"	"0.000000e+00"	" 23.2226503"	" 35.1350010"	"0"
"6095"	"                Sooner"	"89"	"0"	"12.5573562"	"  54.789041"	" 54.2338082"	"226.94782"	"219"	" 38.2515939"	"0.0541456346"	"0.000000e+00"	" 25.7483834"	" 38.3057395"	"0"
"6139"	"                 Welsh"	"89"	"0"	"23.1892959"	"  85.290274"	"127.6824658"	"218.65777"	"131"	" 71.7532721"	"0.1260627278"	"0.000000e+00"	" 48.6900389"	" 71.8793348"	"0"
"6146"	"           Martin Lake"	"89"	"0"	"41.8398164"	" 155.381068"	"125.4784658"	"456.54992"	"634"	"140.6080875"	"0.2755168704"	"0.000000e+00"	" 99.0437879"	"140.8836044"	"0"
"6147"	"            Monticello"	"89"	"0"	"34.6910603"	" 212.658110"	"150.1747123"	"328.35377"	"471"	"115.4442018"	"0.4142061058"	"0.000000e+00"	" 81.1673476"	"115.8584079"	"0"
"6155"	"           Rush Island"	"89"	"0"	"15.9095726"	" 161.119616"	" 56.0431233"	"249.23006"	"241"	" 45.8978625"	"0.0434305995"	"0.000000e+00"	" 30.0317205"	" 45.9412931"	"0"
"6178"	"          Coleto Creek"	"89"	"0"	" 9.8870548"	"  35.859425"	" 33.3661096"	"132.80747"	"112"	" 28.1407924"	"0.0394993849"	"0.000000e+00"	" 18.2932370"	" 28.1802918"	"0"
"6193"	"            Harrington"	"89"	"0"	"18.9634521"	"  75.301205"	" 80.7922740"	"195.92105"	"148"	" 55.3917921"	"0.0000000000"	"3.788567e-01"	" 36.8071967"	" 55.7706488"	"0"
"6248"	"                Pawnee"	"89"	"0"	" 7.6137616"	"  25.877945"	" 53.4630137"	"203.22535"	"113"	" 23.7753216"	"0.1206271243"	"0.000000e+00"	" 16.2821871"	" 23.8959487"	"0"
"6264"	"           Mountaineer"	"89"	"0"	"21.0010932"	" 106.943315"	" 61.8957808"	"317.77133"	"251"	" 57.7863785"	"0.1442803096"	"0.000000e+00"	" 36.9295656"	" 57.9306588"	"0"
"8042"	"          Belews Creek"	"89"	"0"	"31.6526849"	" 201.412274"	"126.7133151"	"282.77196"	"180"	" 84.5019994"	"0.1196336872"	"0.000000e+00"	" 52.9689481"	" 84.6216331"	"0"
"8102"	"General James M. Gavin"	"89"	"1"	"35.8012164"	" 997.038493"	"175.2808767"	"491.92834"	"370"	"104.7013763"	"0.2562766359"	"0.000000e+00"	" 69.1564365"	"104.9576529"	"0"
"8226"	"              Cheswick"	"89"	"1"	" 9.5325699"	" 115.034247"	" 28.8424932"	"176.87718"	"163"	" 27.6036551"	"0.0000000000"	"1.215064e-01"	" 18.1925916"	" 27.7251615"	"0"
"   3"	"                 Barry"	"90"	"0"	"20.1468877"	" 142.495342"	" 62.3164110"	"369.44730"	"411"	" 57.2847484"	"0.0163806981"	"5.620762e-01"	" 37.7163177"	" 57.8632054"	"0"
"   8"	"                Gorgas"	"90"	"0"	"22.1710356"	" 302.753041"	" 71.6641370"	"345.07567"	"482"	" 63.7360404"	"0.1203210765"	"0.000000e+00"	" 41.6853259"	" 63.8563615"	"0"
" 470"	"              Comanche"	"90"	"0"	"10.2158986"	"  35.511534"	" 47.9468493"	"169.66064"	"111"	" 31.3494114"	"0.0506269534"	"9.878190e-03"	" 21.1940179"	" 31.4099166"	"0"
" 602"	"        Brandon Shores"	"90"	"0"	"10.8044329"	"  58.936000"	" 32.6269863"	"244.56823"	"124"	" 31.4988839"	"0.1734155981"	"0.000000e+00"	" 20.8678666"	" 31.6722995"	"0"
" 641"	"                 Crist"	"90"	"1"	"10.9304164"	" 263.023918"	" 51.0253151"	"273.04513"	"241"	" 34.1464854"	"0.0378862676"	"8.356486e-01"	" 24.0896038"	" 35.0200202"	"0"
" 708"	"               Hammond"	"90"	"1"	"13.0521507"	" 167.466575"	" 58.3947945"	"187.62452"	"287"	" 39.7694840"	"0.0553826141"	"0.000000e+00"	" 26.7727159"	" 39.8248666"	"0"
" 709"	"        Harllee Branch"	"90"	"0"	"27.9522740"	" 266.462466"	"119.8886027"	"305.05510"	"432"	" 79.2515136"	"0.0428168109"	"0.000000e+00"	" 51.3420564"	" 79.2943304"	"0"
" 728"	"                 Yates"	"90"	"1"	"16.9312247"	" 279.665863"	" 54.1699178"	"289.17044"	"414"	" 50.9892242"	"0.0745348408"	"0.000000e+00"	" 34.1325344"	" 51.0637590"	"0"
" 856"	"          E.D. Edwards"	"90"	"0"	" 8.9364000"	"  64.286740"	" 38.1610685"	"188.40461"	"167"	" 26.1927685"	"0.0462747304"	"0.000000e+00"	" 17.3026432"	" 26.2390432"	"0"
" 861"	"               Coffeen"	"90"	"1"	" 8.8992164"	" 305.161370"	" 75.5584658"	"221.83425"	"281"	" 28.3923943"	"0.0521850961"	"0.000000e+00"	" 19.5453629"	" 28.4445794"	"0"
" 862"	"           Grand Tower"	"90"	"1"	" 0.9327173"	"  28.216466"	"  5.4693973"	" 90.69366"	"107"	"  3.3636039"	"0.0288933142"	"0.000000e+00"	"  2.4597799"	"  3.3924972"	"0"
" 863"	"           Hutonsville"	"90"	"0"	" 1.5225099"	"  36.775589"	"  5.5233425"	" 70.40997"	" 93"	"  4.8547255"	"0.0277456712"	"0.000000e+00"	"  3.3599613"	"  4.8824711"	"0"
" 864"	"             Meredosia"	"90"	"1"	" 2.3341619"	"  56.690630"	"  8.8720274"	"134.53992"	"148"	"  7.7069834"	"0.1502182890"	"0.000000e+00"	"  5.5230398"	"  7.8572017"	"0"
" 876"	"               Kincaid"	"90"	"1"	"13.0581616"	" 470.272767"	"118.0975616"	"274.08568"	"294"	" 43.1016878"	"0.0000000000"	"5.435482e-02"	" 30.0978810"	" 43.1560427"	"0"
" 879"	"              Powerton"	"90"	"0"	"10.6120466"	"  49.137836"	" 59.2059452"	"549.21521"	"360"	" 38.7883618"	"0.0000000000"	"1.352198e-01"	" 28.3115350"	" 38.9235816"	"0"
" 887"	"           Joppa Steam"	"90"	"1"	"19.7442110"	" 326.220740"	" 66.6712603"	"366.47618"	"358"	" 59.8166182"	"0.0328664957"	"0.000000e+00"	" 40.1052738"	" 59.8494847"	"0"
" 889"	"               Baldwin"	"90"	"1"	"22.5086482"	" 615.383014"	"151.9741918"	"349.81413"	"258"	" 67.3359778"	"0.0982061700"	"0.000000e+00"	" 44.9255357"	" 67.4341839"	"0"
" 983"	"          Clifty Creek"	"90"	"1"	"26.1217096"	" 736.491233"	"176.5876712"	"343.11071"	"381"	" 75.9016445"	"0.0222778538"	"0.000000e+00"	" 49.8022127"	" 75.9239223"	"0"
" 988"	"         Tanners Creek"	"90"	"1"	"14.8764904"	" 225.328027"	" 89.3760000"	"337.56016"	"335"	" 42.3266393"	"0.1182566324"	"0.000000e+00"	" 27.5684055"	" 42.4448959"	"0"
" 991"	"        H.T. Pritchard"	"90"	"1"	" 2.0125397"	"  34.237753"	"  7.5878630"	"120.38712"	"102"	"  6.6268689"	"0.0891233134"	"0.000000e+00"	"  4.7034525"	"  6.7159922"	"0"
" 994"	"           Petersburgh"	"90"	"1"	"25.1475288"	" 313.470932"	" 72.2268219"	"557.32892"	"328"	" 76.2180620"	"0.1212293790"	"0.000000e+00"	" 51.1917626"	" 76.3392913"	"0"
"1004"	"           Edwardsport"	"90"	"0"	" 0.2612685"	"   9.223123"	"  2.1000274"	" 66.75718"	" 70"	"  1.1745933"	"0.0184811062"	"0.000000e+00"	"  0.9318059"	"  1.1930744"	"0"
"1008"	"          R. Gallagher"	"90"	"1"	" 5.6161521"	" 124.018110"	" 30.1545753"	"150.50529"	"157"	" 17.5841912"	"0.1898933659"	"0.000000e+00"	" 12.1579325"	" 17.7740845"	"0"
"1012"	"           F.B. Culley"	"90"	"1"	" 5.2876625"	" 136.662164"	" 28.6194795"	"109.96528"	" 86"	" 16.9261270"	"0.0084379065"	"1.711927e-02"	" 11.6640217"	" 16.9516841"	"0"
"1047"	"               Lansing"	"90"	"0"	" 3.1430912"	"  14.634301"	" 15.9806301"	" 94.67238"	" 54"	" 10.2601375"	"0.0226629623"	"0.000000e+00"	"  7.1397092"	" 10.2828004"	"0"
"1250"	"              Lawrence"	"90"	"0"	" 5.7861918"	"  12.690630"	" 23.4666027"	"119.50424"	"132"	" 19.3251377"	"0.0000000000"	"2.871810e-01"	" 13.8261269"	" 19.6123187"	"0"
"1355"	"            E.W. Brown"	"90"	"1"	" 9.0231589"	" 147.098082"	" 31.3029863"	"130.98533"	"154"	" 27.8774832"	"0.0462702147"	"0.000000e+00"	" 18.9005945"	" 27.9237534"	"0"
"1356"	"                 Ghent"	"90"	"1"	"23.9425342"	" 269.059781"	" 77.3488219"	"392.98683"	"233"	" 72.1443977"	"0.1260627278"	"0.000000e+00"	" 48.3279262"	" 72.2704604"	"0"
"1357"	"           Green River"	"90"	"1"	" 2.1645863"	"  46.515863"	" 11.9495890"	" 73.13174"	"109"	"  7.3310098"	"0.0113314812"	"0.000000e+00"	"  5.1777550"	"  7.3423413"	"0"
"1364"	"            Mill Creek"	"90"	"0"	"21.5368164"	" 563.457397"	" 73.5878904"	"350.17066"	"400"	" 65.0669675"	"0.1486770390"	"8.674862e-02"	" 43.7655767"	" 65.3023932"	"0"
"1570"	"            R.P. Smith"	"90"	"0"	" 1.3387452"	"  10.541342"	"  4.2585753"	" 62.30470"	" 66"	"  4.1591731"	"0.0304331208"	"0.000000e+00"	"  2.8508610"	"  4.1896062"	"0"
"1606"	"             Mount Tom"	"90"	"0"	" 3.0881973"	"  29.288521"	" 12.6604658"	" 38.87725"	" 67"	"  8.7723908"	"0.0201137163"	"0.000000e+00"	"  5.7043072"	"  8.7925045"	"0"
"1695"	"             B.C. Cobb"	"90"	"0"	" 4.8929123"	"  28.405699"	" 16.8498904"	"146.53087"	"160"	" 14.2746069"	"0.0159382678"	"0.000000e+00"	"  9.3976329"	" 14.2905452"	"0"
"1745"	"       Trenton Channel"	"90"	"0"	" 8.2918658"	"  51.935753"	" 27.3041644"	"361.20235"	"359"	" 25.1957395"	"0.1453994620"	"0.000000e+00"	" 17.0492732"	" 25.3411389"	"0"
"1943"	"             Hoot Lake"	"90"	"0"	" 0.7636778"	"   3.297425"	"  4.5142740"	" 44.08067"	" 44"	"  2.6458101"	"0.0136922064"	"0.000000e+00"	"  1.8958245"	"  2.6595023"	"0"
"2080"	"              Montrose"	"90"	"1"	" 5.5376636"	"  23.543452"	" 27.9311781"	"112.07500"	"163"	" 18.2364740"	"0.0285909997"	"0.000000e+00"	" 12.7274014"	" 18.2650650"	"0"
"2103"	"               Labadie"	"90"	"1"	"31.6651945"	" 667.029178"	"106.2322740"	"543.39080"	"472"	" 92.2896626"	"0.2522670992"	"0.000000e+00"	" 60.8767352"	" 92.5419297"	"0"
"2107"	"                 Sioux"	"90"	"1"	"11.7655973"	" 225.897315"	" 91.5603562"	"208.84648"	"247"	" 35.8195651"	"0.0341900464"	"0.000000e+00"	" 24.0881579"	" 35.8537552"	"0"
"2526"	"                Goudey"	"90"	"0"	" 2.3138638"	"  37.276740"	"  8.9036164"	" 83.45591"	" 83"	"  7.5325828"	"0.0235987504"	"0.000000e+00"	"  5.2423177"	"  7.5561816"	"0"
"2527"	"             Greenidge"	"90"	"1"	" 2.6512277"	"  45.014603"	"  9.6977808"	" 89.78190"	" 88"	"  8.2098476"	"0.0445165331"	"0.000000e+00"	"  5.6031365"	"  8.2543641"	"0"
"2535"	"              Milliken"	"90"	"1"	" 6.3388781"	"  88.759808"	" 18.2297260"	" 93.44828"	" 87"	" 17.4637059"	"0.0055921669"	"0.000000e+00"	" 11.1304199"	" 17.4692980"	"0"
"2549"	"          C.R. Huntley"	"90"	"0"	"13.1422740"	" 166.778822"	" 60.5094521"	"383.33528"	"310"	" 40.2453789"	"0.0000000000"	"0.000000e+00"	" 27.1031049"	" 40.2453789"	"0"
"2554"	"               Dunkirk"	"90"	"1"	"10.6329671"	" 171.038000"	" 29.9321918"	"218.08232"	"208"	" 30.6401098"	"0.0000000000"	"0.000000e+00"	" 20.0071427"	" 30.6401098"	"0"
"2642"	"             Rochester"	"90"	"0"	" 3.9878986"	"  64.620274"	" 11.8603836"	" 93.72404"	"143"	" 12.2333424"	"0.0349050089"	"0.000000e+00"	"  8.2803488"	" 12.2682474"	"0"
"2706"	"             Asheville"	"90"	"0"	" 6.0695479"	"  51.162603"	" 25.1687397"	" 73.27095"	" 76"	" 17.7107469"	"0.0456835745"	"0.000000e+00"	" 11.6868825"	" 17.7564305"	"0"
