"","ice_ice_baby"
"16586",6.41878074907065
"16587",6.99737474654366
"16588",9.54949456825255
"16589",9.1937551633597
"16590",8.72264041317468
"16591",9.08795663205694
"16592",9.84987047246528
"16593",8.32244029162719
"16594",7.86564978944931
"16595",8.93880777423712
"16596",8.6226590193657
"16597",9.62322381368753
"16598",8.238349220116
"16599",8.21220910511556
"16600",9.46073169946245
"16601",9.7771484058208
"16602",9.73395577137363
"16603",7.95023889586783
"16604",5.79623135638667
"16605",4.12637238137685
"16606",3.8819383792878
"16607",6.35123330907288
"16608",8.20408803932581
"16609",8.1371569197502
"16610",12.3742294699759
"16611",10.8325654369301
"16612",10.921571315112
"16613",11.7939408882435
"16614",11.2664435826352
"16615",7.34428734269703
"16616",3.97729732003404
"16617",3.14844841594072
"16618",5.09264688755159
"16619",5.96917910244778
"16620",3.62814351006816
"16621",2.05877785950225
"16622",5.19848372514115
"16623",4.15904371418681
"16624",1.99350799602763
"16625",3.04291201237164
"16626",4.83044592538507
"16627",3.88241037033684
"16628",2.94641252467151
"16629",0.260475342415773
"16630",-0.137789993383923
"16631",0.86526574032535
"16632",-0.361260545041778
"16633",0.451527539825475
"16634",-0.123285141963583
"16635",-0.105398854042198
"16636",-0.928802027331901
"16637",-0.760441258229514
"16638",-1.51650937648763
"16639",-1.32951543871893
"16640",0.00394767941985165
"16641",-1.08415080142202
"16642",-1.2483139912851
"16643",0.758501784516693
"16644",0.851908164771376
"16645",1.56501898029085
"16646",2.27525796212131
"16647",2.482506494183
"16648",4.72022004566121
"16649",6.63245543697535
"16650",2.89771870370781
"16651",1.75673406048665
"16652",1.39743839050484
"16653",1.20222082602035
"16654",1.43418193034437
"16655",2.28634772029283
"16656",1.38985167279241
"16657",1.27107793105514
"16658",1.77059243936331
"16659",1.0615910571229
"16660",0.842821052609996
"16661",1.58501507212662
"16662",5.83907547772098
"16663",5.51862686471025
"16664",5.51178654841338
"16665",4.98257840914417
"16666",5.14538860763262
"16667",6.49754285253962
"16668",8.97627513729236
"16669",7.42718094790783
"16670",8.75137949422638
"16671",7.23995904785111
"16672",7.86873954181035
"16673",8.14536232942202
"16674",6.26952867526442
"16675",7.18560386275001
"16676",5.48615876328687
"16677",6.39935402798862
"16678",5.63882149136473
"16679",6.35334451159044
"16680",5.74396888172443
"16681",1.94522489721851
"16682",1.71276549822412
"16683",4.75082251028822
"16684",6.98479872046874
"16685",8.02736504653632
"16686",9.08385719694824
"16687",9.08654586777515
"16688",9.43786637325332
"16689",10.5567364306299
"16690",10.4412124433691
"16691",10.190745061725
"16692",12.5595507235268
"16693",10.8147893566582
"16694",8.8476944556089
"16695",10.4391794599148
"16696",11.4990927435108
"16697",7.84997013766758
"16698",4.3595764715673
"16699",3.94951780568122
"16700",3.18864458370027
"16701",3.1855569353856
"16702",7.04456371803951
"16703",10.1255453262637
"16704",10.1344779131011
"16705",6.89427560250485
"16706",4.09504018178951
"16707",1.53725809688609
"16708",1.25344882962913
"16709",-0.146491726163056
"16710",-2.10321469747862
"16711",-2.8716889716869
"16712",-0.928843909712943
"16713",0.0241736130497212
"16714",2.14038173152662
"16715",4.98107823497283
"16716",3.8462732929911
"16717",4.20438662754501
"16718",1.96332195539215
"16719",2.83548868850841
"16720",2.7030494399715
"16721",4.51163295704328
"16722",4.11479894047266
"16723",3.86239940508641
"16724",2.8889637747792
"16725",-3.35747915249579
"16726",-4.55692163664484
"16727",-3.78476178117896
"16728",-2.72347791859348
"16729",-1.02087668031466
"16730",-1.11845785495598
"16731",0.910279345978961
"16732",0.757459111745589
"16733",-2.13661110455125
"16734",0.296337243850918
"16735",0.778859826641346
"16736",1.28131640173376
"16737",0.471740754207381
"16738",-1.79345309732274
"16739",-2.40365946116547
"16740",-2.26577129973794
"16741",-1.85135451291009
"16742",0.714830420816177
"16743",1.87040712294877
"16744",1.82880488952449
"16745",3.24003549440121
"16746",3.63617571863763
"16747",2.33948906390401
"16748",2.45572303483668
"16749",2.71660193317911
"16750",5.53714192960728
"16751",6.03064347471023
"16752",5.48989438540924
"16753",6.08828221843022
"16754",5.89138832758867
"16755",6.93235650266427
"16756",8.27044308147131
"16757",8.47586021660354
"16758",4.74226515899333
"16759",4.07209103301237
"16760",1.69010249087488
"16761",4.88878703232367
"16762",7.35235791572883
"16763",8.71956147025355
"16764",8.88896396867361
"16765",8.60661526535811
"16766",8.33333342304049
"16767",7.40396852726366
"16768",8.3986076698867
"16769",8.82113645018579
"16770",11.0540183058079
"16771",9.41937981145391
"16772",10.393818700109
"16773",8.96431592477239
"16774",11.6122992013101
"16775",9.3362947962133
"16776",10.019403434587
"16777",8.86728515459632
"16778",9.78927792022884
"16779",6.51376974621739
"16780",8.2406315242174
"16781",6.35327650226653
"16782",6.80981275931847
"16783",2.83959571002845
"16784",1.8018423718717
"16785",-0.717967826373353
"16786",1.53484031653364
"16787",0.543395761980079
"16788",2.80673798624744
"16789",3.76670705034628
"16790",4.4268906946986
"16791",2.69698668713327
"16792",3.91654719439481
"16793",2.70102037609478
"16794",4.67439236176754
"16795",2.30705287536188
"16796",5.2827519596838
"16797",7.71686116421276
"16798",11.8114455549329
"16799",11.1489277085885
"16800",12.1085637403689
"16801",11.1103065220899
"16802",11.9559712864923
"16803",10.0608609302526
"16804",11.958678246702
"16805",10.9427598513587
"16806",3.9461815063116
"16807",2.22216925483124
"16808",2.70219150681059
"16809",2.12643068586382
"16810",-0.428040088615017
"16811",0.386108521255182
"16812",4.3245574458499
"16813",6.13377339383367
"16814",6.90288395014621
"16815",9.74089852385642
"16816",9.87822935472275
"16817",7.95874835260443
"16818",5.12765393140393
"16819",0.621002083873875
"16820",-0.0416305813341946
"16821",4.92420445566268
"16822",3.44152878825645
"16823",6.69110025818155
"16824",11.0495756271932
"16825",11.6077518533081
"16826",10.9658207774219
"16827",11.4243237419342
"16828",12.6156077140616
"16829",10.2623661666041
"16830",8.34630005262168
"16831",9.75580248777077
"16832",10.7493589963298
"16833",7.78016088235016
"16834",6.05586394970983
"16835",4.58264854699894
"16836",3.82230167073089
"16837",3.50411543450476
"16838",2.52716937832946
"16839",3.22690199849588
"16840",2.32434542963352
"16841",2.40098068965806
"16842",1.93569927556864
"16843",1.58633479107546
"16844",1.03606743395696
"16845",1.61012629377131
"16846",1.11071632371432
"16847",2.08673448162471
"16848",2.27640108134738
"16849",-0.989826042314463
"16850",-1.83876319829721
"16851",2.12517468741098
"16852",0.578600358485022
"16853",2.51430101305254
"16854",2.91056837032107
"16855",4.2754595806856
"16856",3.10412757747016
"16857",5.63677293995505
"16858",3.03520809177433
"16859",7.7177220175961
"16860",10.7057112067541
"16861",6.09167437711769
"16862",1.15124252817311
"16863",2.52277076227029
"16864",4.45647558578414
"16865",3.81392014034488
"16866",5.35922886971961
"16867",6.78494594755568
"16868",8.32240005030435
"16869",11.8200120158368
"16870",10.5519229958324
"16871",11.585502058006
"16872",9.70355566492656
"16873",11.7617485038158
"16874",8.89181099443997
"16875",12.1874630189363
"16876",10.8948674562009
"16877",10.1454135837941
"16878",7.61484484121054
"16879",7.68019555594838
"16880",4.50266217849173
"16881",3.46384281037514
"16882",2.25541139812827
"16883",2.22921309346677
"16884",5.44375797015679
"16885",8.18953524086734
"16886",8.43157296205876
"16887",9.61705727987171
"16888",7.01041199618662
"16889",3.66338769915789
"16890",-0.144552913724684
"16891",-1.69762648640099
"16892",-2.84961556750542
"16893",-2.45849931455672
"16894",1.48227203370714
"16895",2.17303850983149
"16896",2.76977516208603
"16897",6.28977522845429
"16898",8.16185357046041
"16899",7.4450245859908
"16900",9.24440488310141
"16901",9.15503163218297
"16902",7.80793041461516
"16903",9.52263699970942
"16904",8.49184125457512
"16905",8.79752494326216
"16906",7.39509935991073
"16907",6.88718530076551
"16908",3.83195218203388
"16909",-1.00449484798539
"16910",-3.07098038844082
"16911",-2.99273589860339
"16912",-3.02228823715982
"16913",-4.57100884970949
"16914",-4.0410225775322
"16915",-3.94564452995342
"16916",-2.2253704572015
"16917",-1.63444357305275
"16918",-1.88753599475008
"16919",-1.69058096338531
"16920",-1.15886551579919
"16921",0.954707767123592
"16922",0.73359795963474
"16923",1.74893190841091
"16924",1.63554964410183
"16925",1.60589663595517
"16926",2.48000942206376
"16927",2.00483135988692
"16928",2.45396447471973
"16929",5.23078581114641
"16930",5.56607256309486
"16931",4.36028916039922
"16932",4.48515729441989
"16933",5.31471574862204
"16934",4.8724339882423
"16935",3.9909143932174
"16936",2.27575088474787
"16937",4.95407507538849
"16938",4.29490726704904
"16939",3.24773930105098
"16940",-0.697867380030258
"16941",0.348503785746232
"16942",-0.407980136988041
"16943",0.0868591658007145
"16944",-0.367114893553126
"16945",-0.842440070030531
"16946",-0.0279161963331276
"16947",-0.122057274508895
"16948",0.38351983666655
"16949",0.132736613031086
"16950",0.578751653205147
"16951",1.34503839507421
"16952",1.75958105003843
"16953",1.85874071730249
"16954",2.68029377332805
"16955",4.38648194538599
"16956",1.57982908533747
"16957",1.23246509891716
"16958",1.35102050290751
"16959",1.92378236365477
"16960",3.11517173805544
"16961",2.68393546261123
"16962",3.57128517059558
"16963",4.45591768891089
"16964",3.77275883161556
"16965",-0.35167464614359
"16966",-1.03858730804658
"16967",-1.63717175086368
"16968",0.274097506185648
"16969",1.90670082934773
"16970",2.59032076643505
"16971",6.53334765033016
"16972",5.7147850957532
"16973",4.07141180839657
"16974",3.12508414607703
"16975",3.72448566619283
"16976",5.56266270450616
"16977",5.94477626377349
"16978",7.60344672546821
"16979",7.82325522145893
"16980",7.29580432089639
"16981",7.84883542063683
"16982",7.63037383517216
"16983",7.69324225023541
"16984",7.47080400241654
"16985",7.93114264749612
"16986",5.4302747767426
"16987",0.788613090194281
"16988",-1.3671598707961
"16989",-0.653299510744722
"16990",0.385956781225865
"16991",1.06731166969865
"16992",-0.851845147797852
"16993",-1.70656174808759
"16994",-2.50091373794773
"16995",-2.59415389698918
"16996",-1.35203043348756
"16997",-0.163226437342026
"16998",1.3981399289647
"16999",1.87017727981873
"17000",2.83359528458851
"17001",1.20262826870749
"17002",0.950229765337503
"17003",1.45861339195788
"17004",2.22299309800558
"17005",1.81438729473004
"17006",5.42535247839736
"17007",6.32294722196688
"17008",6.42185479224614
"17009",5.80981849853889
"17010",5.86031227525453
"17011",5.19409831119581
"17012",4.88182584669027
"17013",5.64979750829603
"17014",4.67563352696133
"17015",4.61217613819084
"17016",4.52481776234543
"17017",3.52274213994922
"17018",5.0842084960297
"17019",4.42214893276252
"17020",6.09801677041498
"17021",6.01041538456695
"17022",6.5044859889622
"17023",8.34111061363821
"17024",7.42492821728649
"17025",6.0566201539214
"17026",7.20329699816499
"17027",6.30881671934087
"17028",5.51023856127486
"17029",4.98189276451336
"17030",6.4410013365687
"17031",7.19440866073594
"17032",8.08806591224506
"17033",8.74305814822386
"17034",10.3774412557685
"17035",8.97265643250652
"17036",8.56489873546848
"17037",9.35930627554639
"17038",10.3304907324988
"17039",10.9523248023307
"17040",8.58208812698772
"17041",3.77560607128648
"17042",0.965962178384508
"17043",-0.442848552243572
"17044",-0.870249677153822
"17045",-0.710756601192336
"17046",-2.31316253918849
"17047",-2.09717134656332
"17048",-2.29903375484121
"17049",-1.29229170166566
"17050",-2.40765439835444
"17051",-2.82806472652912
"17052",-2.66995543113376
"17053",-1.5680766632551
"17054",-1.13343290470407
"17055",-1.27586123273876
"17056",-1.86213456328931
"17057",-1.31610587507874
"17058",-0.783664801346803
"17059",-0.988098691637927
"17060",-1.0365476977887
"17061",0.923484337334264
"17062",-0.05937099483807
"17063",0.101636275868541
"17064",0.387192646910906
"17065",0.66741673044369
"17066",1.7398751089906
"17067",3.24516336578043
"17068",3.20701683847717
"17069",2.3593918120251
"17070",2.69355065997341
"17071",4.85162821936224
"17072",7.31391096649725
"17073",7.14288600002779
"17074",5.01035240473445
"17075",5.72624997341284
"17076",5.48485836765447
"17077",5.35507991462388
"17078",6.50162456553429
"17079",6.3900887173732
"17080",6.15784755129779
"17081",4.31499221606488
"17082",4.02323932353012
"17083",6.23306913812567
"17084",5.56585499021107
"17085",6.31574544001132
"17086",6.44185479661229
"17087",6.98244790435271
"17088",7.37707477994216
"17089",5.872821144706
"17090",5.03588602822084
"17091",6.08654499285875
"17092",8.15983235619906
"17093",9.73957755521323
"17094",6.53455610526936
"17095",6.38281857326583
"17096",2.66242956267263
"17097",0.478975166098564
"17098",1.69636925849631
"17099",-1.05301212946672
"17100",-1.9072359516081
"17101",-2.16229071357487
"17102",-3.25591626213797
"17103",-1.82474076602696
"17104",4.29430131995189
"17105",1.82892319250219
"17106",2.65706172959928
"17107",3.72789823837397
"17108",4.44229392198892
"17109",5.61128942741387
"17110",6.29200144909492
"17111",6.06063268114374
"17112",6.50621689914452
"17113",6.51153706744666
"17114",7.38548515396314
"17115",4.22166045744384
"17116",6.72056572638001
"17117",6.35289956178308
"17118",7.94864264992626
"17119",7.85299501393173
"17120",6.71813417740819
"17121",5.62844659669688
"17122",3.18476832380963
"17123",2.72666847690792
"17124",2.71909231107974
"17125",6.32696168107149
"17126",9.36861193454284
"17127",10.2657540429988
"17128",9.55978387766795
"17129",9.27872927183077
"17130",7.78809455362479
"17131",5.87525357562133
"17132",5.53050017999207
"17133",5.59409466324696
"17134",4.24897167373865
"17135",3.00776721479085
"17136",4.07571571213149
"17137",4.37655244845673
"17138",7.33729608172978
"17139",8.3864572905661
"17140",8.95865570674388
"17141",9.11106524235265
"17142",8.3781147578129
"17143",8.46880096500654
"17144",7.45220086728591
"17145",5.77065712902408
"17146",3.76328179752975
"17147",-0.296823366330885
"17148",-1.36319457048598
"17149",-3.38071805049778
"17150",-0.383306550256207
"17151",-0.976227812255803
"17152",1.22028008670542
"17153",0.556820580120353
"17154",1.2892393199351
"17155",1.52063222788776
"17156",2.61482459287322
"17157",0.915477972522507
"17158",2.08914622708264
"17159",2.47658551865676
"17160",4.62816032659069
"17161",3.36218724950706
"17162",5.13058192598213
"17163",4.20154827418687
"17164",4.8741278865982
"17165",4.13666173035048
"17166",4.8766853938924
"17167",2.23253062034351
"17168",1.44449605276802
"17169",1.66254330806583
"17170",1.47517533230379
"17171",1.57153978889664
"17172",1.09082322858196
"17173",1.53151140792534
"17174",2.84479179681267
"17175",5.44106509654797
"17176",5.72277555743257
"17177",6.7322928732898
"17178",7.23355456500716
"17179",8.83150084147488
"17180",8.12188677457001
"17181",7.74994319764392
"17182",7.53400595246372
"17183",7.55546646705864
"17184",8.74809345754036
"17185",10.4349467386602
"17186",10.9796553881274
"17187",11.0937821182267
"17188",9.51035107555496
"17189",9.78142247372016
"17190",9.9559481561309
"17191",9.71479942536596
"17192",7.77345435116575
"17193",9.25876683564569
"17194",8.28115413215914
"17195",6.51181059580425
"17196",1.87343223418913
"17197",1.08121079904914
"17198",0.245634082655539
"17199",1.27370308004616
"17200",4.80998712415595
"17201",5.23766837204117
"17202",3.06083364105305
"17203",1.35154704714728
"17204",0.797482367090394
"17205",0.929270811937352
"17206",0.905968693193441
"17207",-1.61247034656363
"17208",2.86488698617164
"17209",8.07362142707907
"17210",8.9091610550713
"17211",9.37944512542414
"17212",11.2396402922525
"17213",9.81917806964259
"17214",11.0049345256291
"17215",10.7856018442785
"17216",10.6424218145232
"17217",10.2168350319827
"17218",11.9601043771317
"17219",11.6074721639181
"17220",11.260528149831
"17221",10.4794996514836
"17222",10.5660244646016
"17223",8.62408098363724
"17224",4.10592765324764
"17225",3.28618708345462
"17226",2.56648605592516
"17227",3.01517003382038
"17228",3.6278190173568
"17229",9.20259042753335
"17230",10.7056042090929
"17231",11.2338901201217
"17232",11.0327992756269
"17233",9.35117104481427
"17234",8.07779510382835
"17235",7.83083083994977
"17236",8.60310322249344
"17237",9.6820774925573
"17238",11.5341128483238
"17239",13.7670057663738
"17240",14.2912372442197
"17241",12.6237840220988
"17242",13.7785979113662
"17243",13.3237505913441
"17244",12.5089725110734
"17245",12.5698138928893
"17246",12.4442541618665
"17247",12.3094060323915
"17248",6.3484803453407
"17249",5.22639849711415
"17250",2.75971382193675
"17251",1.79767924577996
"17252",0.80657339823575
"17253",2.68985816032136
"17254",1.91560589199092
"17255",1.84084326422112
"17256",0.266201043579105
"17257",1.85416997241288
"17258",1.35199168738848
"17259",-0.105046340408859
"17260",-0.475724906482866
"17261",2.13539589713534
"17262",1.36967997191609
"17263",1.06091721816315
"17264",1.89919590221719
"17265",3.73310335830743
"17266",2.06944590003885
"17267",-0.422766322305227
"17268",2.79312520432245
"17269",7.09115380417472
"17270",6.92169370879203
"17271",8.83414835088088
"17272",9.30747221315757
"17273",10.5256300294627
"17274",12.3897068350474
"17275",7.81359344231361
"17276",3.10185155483726
"17277",3.63489765470719
"17278",2.37238190904116
"17279",2.90414975721754
"17280",-0.0516563942809189
"17281",1.57604244476191
"17282",2.97423942289766
"17283",1.84006332821734
"17284",4.20821827931616
"17285",3.8410546623101
"17286",5.8778368265892
"17287",7.8089225041756
"17288",7.6470099295982
"17289",5.75678187921949
"17290",5.88668094163233
"17291",6.23337107800911
"17292",7.03400074242994
"17293",6.43996134219047
"17294",7.10069724349248
"17295",7.42858758371024
"17296",7.72143470279514
"17297",9.55198052085317
"17298",7.95464392973045
"17299",7.12302936903393
"17300",10.2361677858325
"17301",7.11842394120954
"17302",5.71407940090037
"17303",3.32478341530984
"17304",2.41347955432778
"17305",4.20025169761877
"17306",6.0310045061505
"17307",8.40539596419439
"17308",8.1164822281047
"17309",9.3445275126202
"17310",9.84584694464013
"17311",11.6994843437481
"17312",12.2606750391126
"17313",12.0720882458142
"17314",13.9053745957512
"17315",13.9667143382452
"17316",11.6587045482742
"17317",10.7051452582676
"17318",13.1173304380015
"17319",14.1417836749995
"17320",13.5167504272385
"17321",13.4508273688759
"17322",13.0393729689688
"17323",13.8578030391564
"17324",14.388513866215
"17325",14.2020096991606
"17326",7.17832152317097
"17327",4.12158979634554
"17328",1.90508040447541
"17329",1.73352169193269
"17330",0.128708146871802
"17331",-0.300241177894038
"17332",-0.839526536096628
"17333",-0.504283752333409
"17334",-0.478718485958467
"17335",-0.232040662138994
"17336",0.787575064268151
"17337",1.77930345392692
"17338",2.66358955341305
"17339",1.20240017971219
"17340",0.29035413383066
"17341",0.294852959323782
"17342",-0.181042195671023
"17343",0.245099297481291
"17344",-0.631005335594852
"17345",-1.09217737251495
"17346",-2.11108121076436
"17347",-2.45053647474419
"17348",-2.28381018915424
"17349",-2.16972000517107
"17350",-0.719151329399011
"17351",3.35909870215036
"17352",3.80123866982996
"17353",2.48571623450358
"17354",-0.839761949505129
"17355",0.321029878565188
"17356",-1.44341242136225
"17357",0.179102230489037
"17358",0.692632703289683
"17359",-0.7061707790627
"17360",-2.24501005685581
"17361",-0.780871605208694
"17362",0.228006367648632
"17363",-0.198762080975003
"17364",0.88804203656451
"17365",0.38408270581335
"17366",0.822558328330292
"17367",1.68961288078502
"17368",2.51039857334065
"17369",3.61153695017874
"17370",5.01880428209616
"17371",6.45835751197034
"17372",4.7409254412921
"17373",5.30064575068694
"17374",5.1935805451789
"17375",5.40125038915799
"17376",6.84162240117833
"17377",7.56809548102731
"17378",9.17998696052535
"17379",6.06796214901643
"17380",6.09273153373691
"17381",5.74444541543695
"17382",4.68372118637346
"17383",2.3543288260811
"17384",2.67920158512884
"17385",2.8477598650472
"17386",5.96540908933069
"17387",8.76777351346861
"17388",9.40732662941518
"17389",8.56161870376739
"17390",7.24269961817977
"17391",5.23601777988197
"17392",6.52781708608597
"17393",4.98033431516945
"17394",4.72099374057097
"17395",4.1854517464637
"17396",5.51708434738066
"17397",6.01991776995382
"17398",9.57553973096571
"17399",9.48484347329141
"17400",9.2853606693102
"17401",9.30213955652638
"17402",7.89853916702821
"17403",6.86474530829731
"17404",1.77526784374366
"17405",-0.0797289894994066
"17406",-0.641830682070021
"17407",-0.177631586893228
"17408",-0.461886840375822
"17409",3.26469151652906
"17410",7.99404764724328
"17411",7.83346639668167
"17412",9.17511211001569
"17413",5.53040553737583
"17414",4.9084969296656
"17415",0.787818039044053
"17416",-0.95963228196007
"17417",-1.48153247558571
"17418",0.0625926396329754
"17419",1.63649782823484
"17420",-0.381229310522068
"17421",-1.14025467231531
"17422",2.41004248779019
"17423",5.95766626525003
"17424",7.59667064203611
"17425",8.26112770866441
"17426",6.25910186929752
"17427",5.94797482220729
"17428",5.83765931534383
"17429",5.07910655879036
"17430",4.22093688216989
"17431",4.38900041191112
"17432",3.5366113185686
"17433",-0.447360204252387
"17434",1.24695795744766
"17435",1.01522063210008
"17436",2.9365618967825
"17437",1.17049723121548
"17438",2.43265952398328
"17439",3.18059135494576
"17440",4.35799966140256
"17441",6.95669614929944
"17442",7.73010037263199
"17443",8.25135545312001
"17444",9.26594836018685
"17445",9.45353003857222
"17446",8.81449782767544
"17447",7.84918554664772
"17448",9.17312487440964
"17449",9.05182717644447
"17450",9.04926408733848
"17451",9.40738063131783
"17452",4.65652864396542
"17453",-0.542503466368409
"17454",0.366941685542194
"17455",0.343986208280124
"17456",-0.470772365979823
"17457",-1.98709861676775
"17458",-1.68123183781765
"17459",-3.14547091021583
"17460",-4.03246551400047
"17461",-2.78983048538072
"17462",-1.29434053391171
"17463",-1.94878934741589
"17464",-2.55157854505927
"17465",-2.09955561210207
"17466",-2.57224373549116
"17467",-3.68460577572719
"17468",-2.49129205922603
"17469",-4.21809860665076
"17470",-4.15555331307313
"17471",-3.81115764635302
"17472",-2.62953696351353
"17473",0.592262581284206
"17474",1.18659064771278
"17475",1.42703412222647
"17476",1.20218307182543
"17477",-0.724988619416474
"17478",0.285590576459363
"17479",-0.077079328603648
"17480",-1.12163364190188
"17481",0.731702516840098
"17482",1.81670850830979
"17483",0.477067565613982
"17484",0.72907915112505
"17485",1.68636927804199
"17486",1.12102835314471
"17487",1.19605086513136
"17488",0.687073354045074
"17489",0.0715931047955928
"17490",1.13848326117681
"17491",0.69468803913593
"17492",-0.368415206357204
"17493",0.442394113169225
"17494",0.402105481593027
"17495",0.524979451895571
"17496",0.878258286864149
"17497",1.798798732127
"17498",1.81352601576011
"17499",0.782387369150838
"17500",1.39463487435087
"17501",2.77821934242024
"17502",3.10739308521342
"17503",2.45355960360284
"17504",2.53581865188801
"17505",3.30882778638262
"17506",3.62461242259227
"17507",4.7712131073152
"17508",5.30429559630466
"17509",5.51768272553152
"17510",3.03316027439297
"17511",2.22905626985025
"17512",2.55451939471205
"17513",1.45616761519522
"17514",0.759710316770335
"17515",0.22686863970068
"17516",1.27512054754735
"17517",0.444019908742146
"17518",0.549915587318255
"17519",0.99027522711959
"17520",4.33832469574967
"17521",3.43702131085723
"17522",2.52285663677349
"17523",3.66811775212247
"17524",6.60913258258692
"17525",7.59582211073281
"17526",6.05482486001718
"17527",6.07162148088863
"17528",4.77327972547256
"17529",7.78992274175929
"17530",7.06557475869489
"17531",7.17986303088131
"17532",7.75350403036023
"17533",9.36305871776763
"17534",6.43633108421104
"17535",4.99983206759053
"17536",3.42116643157408
"17537",4.71679529520158
"17538",6.6144208531427
"17539",8.64910912617598
"17540",7.92250367046481
"17541",10.4660405422171
"17542",7.81643078936915
"17543",8.81478305903007
"17544",8.64595929250418
"17545",8.67154645353598
"17546",5.50996364860499
"17547",6.32100835657674
"17548",7.37246817607673
"17549",9.5288862690379
"17550",8.74395409758191
"17551",9.84138459258605
"17552",9.35211754272766
"17553",10.1552273376029
"17554",7.36482416014047
"17555",6.36400606486327
"17556",1.22309953639945
"17557",2.29476909845304
"17558",3.84213402906961
"17559",4.61483360389666
"17560",2.80214360023236
"17561",0.989422513296206
"17562",1.85096193746312
"17563",-0.174570459072065
"17564",-0.201089876531558
"17565",-0.982274411627442
"17566",0.894639446120211
"17567",-0.328179462919561
"17568",0.792673586967217
"17569",0.663268269930146
"17570",1.39038855816646
"17571",0.125749805829415
"17572",-0.691255774185545
"17573",-0.608625815440336
"17574",0.924610024689727
"17575",4.03734527628729
"17576",2.90492939453159
"17577",4.27425212092323
"17578",4.49012419122611
"17579",5.10582726570025
"17580",3.85344569887339
"17581",6.15371753014241
"17582",6.01787018534485
"17583",3.81682177765016
"17584",1.87420257055719
"17585",4.65256932343274
"17586",2.98015631157613
"17587",1.71387456067033
"17588",0.0517272843983767
"17589",1.20239453277527
"17590",2.53258024146217
"17591",4.49452226067034
"17592",4.69261195275456
"17593",4.70907349994585
"17594",5.86787238472874
"17595",6.75942543643945
"17596",7.67234066932036
"17597",7.3787648449398
"17598",9.12937416924579
"17599",7.71677823480327
"17600",7.83960103319103
"17601",7.14382336443768
"17602",9.26582666985855
"17603",7.48125074545866
"17604",8.38055518663663
"17605",8.09591885045004
"17606",9.12678810192699
"17607",5.6496766453904
"17608",7.51918892089551
"17609",4.75316597718273
"17610",4.19427023239767
"17611",-0.489846223766725
"17612",-0.209332800063412
"17613",-0.757166199841489
"17614",0.0506144628509605
"17615",0.54177166568158
"17616",4.02037994364867
"17617",4.3873739234872
"17618",5.82869346245532
"17619",4.74283682766885
"17620",4.60799533910453
"17621",3.89839118003563
"17622",2.1941467002851
"17623",0.57216738791773
"17624",0.655600184069054
"17625",3.58182086920098
"17626",6.01061608838274
"17627",7.60247721923898
"17628",8.86403474688602
"17629",7.15139439127305
"17630",7.14422568516359
"17631",7.82282207884981
"17632",6.5152761483124
"17633",3.8809441873065
"17634",1.90615069017583
"17635",1.24608666031703
"17636",5.2898410573839
"17637",6.00634914148821
"17638",4.51206175989539
"17639",4.93363233946214
"17640",5.98327056222629
"17641",7.60742293524998
"17642",6.34730365821281
"17643",8.18341924009975
"17644",9.05222114604227
"17645",7.56389462989433
"17646",7.45845085322568
"17647",6.14420295088273
"17648",7.54291091306071
"17649",6.20013322932646
"17650",6.46432966716621
"17651",10.0956933915191
"17652",11.6429848111905
"17653",13.323237020633
"17654",11.8833143116509
"17655",12.1158635249429
"17656",13.1494795621301
"17657",12.5376107337806
"17658",11.4719252028196
"17659",10.7607632523642
"17660",8.69246265906684
"17661",10.2263563183272
"17662",5.59162265136977
"17663",6.29253008184651
"17664",3.54458741104189
"17665",3.37833120274136
"17666",1.96648309130316
"17667",1.35841114402598
"17668",1.22265373817647
"17669",0.0808568062161682
"17670",-0.323016875682542
"17671",0.149949952160151
"17672",1.16548211647113
"17673",0.428149051696661
"17674",-0.633514774914561
"17675",-2.75006918999764
"17676",0.127272421178911
"17677",0.272379531801357
"17678",-0.230885450503786
"17679",0.695194937700203
"17680",0.0189850895304454
"17681",1.205556362768
"17682",3.21432763324288
"17683",4.85151417184884
"17684",4.38664119049561
"17685",5.69711400086681
"17686",3.51622456300545
"17687",4.41280303066224
"17688",10.4367109561643
"17689",8.80100804009548
"17690",4.59214141338511
"17691",5.38575894766916
"17692",7.63839997583642
"17693",7.81571157732683
"17694",7.04285862468411
"17695",7.14530686319095
"17696",7.132854840169
"17697",7.67024783714789
"17698",6.21713633733194
"17699",8.35146880672635
"17700",6.21236164593846
"17701",7.26835651030434
"17702",6.23506374603223
"17703",8.25604016143071
"17704",7.241452953142
"17705",9.32933400135567
"17706",8.93640647491693
"17707",11.6643521135141
"17708",9.69036552761112
"17709",11.6453872688433
"17710",10.2688137397332
"17711",6.99010052970869
"17712",1.34569308326404
"17713",0.336677866778528
"17714",0.672526431610012
"17715",3.11641475736338
"17716",0.488856802367032
"17717",0.700969294265948
"17718",0.7314993923983
"17719",2.61963307620584
"17720",5.23766821915549
"17721",6.81819617088783
"17722",7.49964408467362
"17723",8.03901413885308
"17724",10.0955524614243
"17725",9.59739855981809
"17726",7.67484025450469
"17727",8.4947288054974
"17728",7.67015497617423
"17729",7.80047012496607
"17730",5.56854467832465
"17731",4.61252426667217
"17732",4.29403294474116
"17733",3.82325382739681
"17734",5.66981906211586
"17735",6.2959960657158
"17736",5.36760334525584
"17737",6.10153925340353
