ID,Course,Age,Dept,Treatment,Score,,
398476560,33212,20,BUSN,Instructor Incentives,81,,
422114716,44243,27,ENGL,Control,96,,
545644519,20081,35,SOCI,Control,49,,
388712115,45222,20,CRIM,Instructor Incentives,0,,
127912844,33580,19,SOCI,Control,67,,
709792896,35947,24,BUSN,Control,0,,
588014356,34712,26,ENGL,Control,64,,
510094651,42893,33,MATH,Instructor Incentives,77,,
651683522,34725,22,ENGL,Control,76,,
778081155,35167,39,ENGL,Instructor Incentives,96,,
967521508,20128,20,ARTH,Control,57,,
106548949,35991,23,BUSN,Instructor Incentives,0,,
992284599,43514,49,BOAT,Instructor Incentives,97,,
398575989,44237,20,APHY,Control,65,,
690628302,44032,26,COMM,Control,58,,
638188509,34625,20,APHY,Control,72,,
311885117,32698,22,ACCT,Instructor Incentives,66,,
813331452,42037,20,COMM,Instructor Incentives,0,,
217270049,33907,18,PSYC,Control,96,,
398917064,33907,23,PSYC,Control,92,,
898481294,35745,54,HLHS,Control,99,,
906089729,34300,25,PSYC,Instructor Incentives,82,,
277767153,20027,19,COMM,Control,56,,
886120222,34717,22,ENGL,Instructor Incentives,80,,
606326667,34918,20,HLHS,Instructor Incentives,69,,
377980803,35767,23,SDEV,Control,88,,
753087382,20103,20,PSYC,Instructor Incentives,76,,
217540394,46474,20,BUSN,Instructor Incentives,0,,
343709726,34690,25,BUSN,Control,0,,
558330885,35104,33,HLHS,Instructor Incentives,0,,
572993790,34630,22,APHY,Control,59,,
330710228,34918,36,HLHS,Instructor Incentives,0,,
154802787,34502,34,BOAT,Control,66,,
706720298,39591,19,COMM,Instructor Incentives,78,,
507382214,45268,47,BUSN,Instructor Incentives,84,,
463360991,34964,35,MATH,Instructor Incentives,60,,
240611102,35197,18,PSYC,Instructor Incentives,74,,
671873910,34599,20,ENGL,Instructor Incentives,84,,
142227117,34499,20,BOAT,Instructor Incentives,79,,
176412824,20053,21,ENGL,Instructor Incentives,0,,
645277317,47184,19,BUSN,Control,0,,
476789403,33907,22,PSYC,Control,52,,
758703937,35182,19,PSYC,Control,84,,
250683427,44014,30,COMM,Control,46,,
363483919,35894,18,ENGL,Control,0,,
303357615,44327,19,PSYC,Control,70,,
623346098,46182,19,PSYC,Control,0,,
761134760,43887,19,SDEV,Control,80,,
196472375,35182,19,PSYC,Control,98,,
559491040,34610,18,APHY,Control,0,,
962885574,34610,19,APHY,Control,71,,
148977062,49596,33,NRSG,Control,93,,
393175328,34708,21,ENGL,Instructor Incentives,56,,
938951829,20092,19,ENGL,Control,76,,
756126978,45066,27,COMM,Instructor Incentives,80,,
939509219,33206,21,BUSN,Instructor Incentives,0,,
577166352,34514,18,ENGL,Control,0,,
292221313,34664,26,COMM,Control,74,,
707373387,35675,21,CRIM,Instructor Incentives,55,,
746687825,35492,20,APHY,Instructor Incentives,65,,
178395795,45684,48,HLHS,Instructor Incentives,84,,
352738341,36684,34,ENGL,Instructor Incentives,84,,
934114653,35182,19,PSYC,Control,50,,
951718988,35005,36,MATH,Control,87,,
592885276,46702,21,SOCI,Control,73,,
206312723,36065,18,ENGL,Instructor Incentives,72,,
879706165,27862,18,ENGL,Control,0,,
885953603,36677,22,COMM,Instructor Incentives,100,,
658252595,35800,30,CRIM,Instructor Incentives,84,,
524334352,35081,21,HLHS,Control,33,,
853010134,34617,23,APHY,Control,80,,
849134559,36675,19,COMM,Control,46,,
975438493,20103,21,PSYC,Instructor Incentives,0,,
332389925,46702,19,SOCI,Control,0,,
975334331,35400,32,MATH,Instructor Incentives,0,,
693407527,34664,19,COMM,Control,54,,
735944904,34663,29,COMM,Control,66,,
258223793,34581,19,HLHS,Instructor Incentives,74,,
525010284,34990,55,MATH,Instructor Incentives,47,,
188555945,44030,18,MATH,Instructor Incentives,0,,
288785481,34663,19,COMM,Control,58,,
738251919,20067,33,MATH,Control,33,,
231738487,20067,25,MATH,Control,0,,
890667117,49089,20,BOAT,Control,60,,
122206303,47184,23,BUSN,Control,67,,
118008457,42045,21,MATH,Instructor Incentives,63,,
580867880,20082,25,SOCI,Control,71,,
154905692,42037,19,COMM,Instructor Incentives,66,,
362117971,49089,22,BOAT,Control,0,,
967981834,46455,51,ACCT,Instructor Incentives,55,,
172009433,35168,28,ENGL,Instructor Incentives,0,,
816042436,45268,20,BUSN,Instructor Incentives,67,,
165493171,45684,19,HLHS,Instructor Incentives,96,,
988584858,34893,20,MATH,Control,33,,
806765713,35003,19,MATH,Instructor Incentives,43,,
470594595,35178,36,ENGL,Instructor Incentives,0,,
439697231,35106,24,HLHS,Instructor Incentives,57,,
156549435,33535,20,ENGL,Control,0,,
303735703,34303,41,PSYC,Instructor Incentives,84,,
818055627,35991,21,BUSN,Instructor Incentives,72,,
558330885,20082,33,SOCI,Control,0,,
393220005,35106,25,HLHS,Instructor Incentives,83,,
566043265,40037,22,APHY,Instructor Incentives,65,,
530337399,46702,20,SOCI,Control,76,,
752195398,35168,19,ENGL,Instructor Incentives,0,,
336571326,46457,20,ACCT,Instructor Incentives,74,,
373355860,20019,20,ARTH,Instructor Incentives,0,,
194754061,34650,26,SCIN,Instructor Incentives,0,,
933598676,33580,46,SOCI,Control,89,,
790328256,23096,28,SDEV,Control,0,,
107868599,34627,48,APHY,Control,34,,
425543759,35251,38,NRSG,Instructor Incentives,91,,
572239816,36969,27,NRSG,Control,85,,
217540394,20086,20,COMM,Instructor Incentives,96,,
722408543,36969,29,NRSG,Control,85,,
700738549,34666,18,COMM,Control,72,,
583320752,33905,26,PSYC,Control,92,,
977319600,34708,18,ENGL,Instructor Incentives,0,,
340514156,34725,20,ENGL,Control,64,,
679739899,35745,18,HLHS,Control,79,,
613004089,46250,27,HLHS,Control,76,,
312270250,35182,20,PSYC,Control,88,,
126781880,36675,28,COMM,Control,48,,
411674278,44070,21,ENGL,Control,0,,
685006699,34673,17,ENGL,Control,0,,
313336784,34673,23,ENGL,Control,76,,
849753862,35149,22,HLHS,Instructor Incentives,70,,
799690276,20082,26,SOCI,Control,84,,
525449706,35168,25,ENGL,Instructor Incentives,0,,
928601006,20238,19,MATH,Control,90,,
330463531,20112,49,SOCI,Control,69,,
586292112,53410,50,ENGL,Control,0,,
646872056,35168,19,ENGL,Instructor Incentives,80,,
361273790,34627,53,APHY,Control,61,,
471741587,33386,20,ENGL,Control,64,,
285863743,20019,20,ARTH,Instructor Incentives,75,,
740117006,34301,19,PSYC,Control,0,,
558330885,36685,33,ENGL,Instructor Incentives,0,,
256746831,20027,24,COMM,Control,46,,
921593759,20112,21,SOCI,Control,80,,
243080703,33914,30,SOCI,Control,0,,
173599470,36056,17,ENGL,Control,72,,
836445587,27936,16,MATH,Control,0,,
354916512,36684,21,ENGL,Instructor Incentives,0,,
824495491,34673,25,ENGL,Control,76,,
522963739,33554,19,MATH,Control,33,,
781295537,42491,18,APHY,Instructor Incentives,0,,
689268043,33582,19,SOCI,Control,80,,
490985561,35109,19,HLHS,Control,85,,
594742097,42045,25,MATH,Instructor Incentives,83,,
468039326,44018,36,COMM,Control,0,,
891728753,20104,19,PSYC,Instructor Incentives,66,,
891170748,45068,29,ENGL,Control,48,,
742261702,20106,40,PSYC,Instructor Incentives,84,,
612469863,42158,19,APHY,Control,76,,
309554493,44325,19,SOCI,Control,62,,
323757594,34110,19,ACCT,Instructor Incentives,59,,
816042436,45176,20,ACCT,Control,62,,
676076316,35197,19,PSYC,Instructor Incentives,68,,
487095624,20245,20,PSYC,Instructor Incentives,74,,
148967021,35400,21,MATH,Instructor Incentives,57,,
734004997,35737,19,HLHS,Control,87,,
815037475,20144,18,ARTH,Control,64,,
409823765,44323,30,PSYC,Instructor Incentives,86,,
358247287,20238,30,MATH,Control,77,,
497802793,44262,24,MATH,Instructor Incentives,80,,
975438297,34475,19,ENGL,Control,84,,
424394346,35167,35,ENGL,Instructor Incentives,84,,
395994339,34043,19,ACCT,Instructor Incentives,45,,
398575989,20103,20,PSYC,Instructor Incentives,80,,
760920971,44704,17,ENGL,Control,36,,
330878429,44325,19,SOCI,Control,73,,
876926402,49596,33,NRSG,Control,82,,
774199368,36669,19,COMM,Control,70,,
764445328,45068,31,ENGL,Control,0,,
389074843,33905,20,PSYC,Control,66,,
264224285,43514,23,BOAT,Instructor Incentives,0,,
256564309,35182,23,PSYC,Control,90,,
171331913,35400,19,MATH,Instructor Incentives,63,,
844454325,34664,20,COMM,Control,80,,
268703521,20082,19,SOCI,Control,91,,
217414646,34712,31,ENGL,Control,0,,
689888651,46250,20,HLHS,Control,72,,
882883412,20234,18,ENGL,Instructor Incentives,0,,
663656076,33535,19,ENGL,Control,76,,
977129254,34650,21,SCIN,Instructor Incentives,66,,
839227084,34502,36,BOAT,Control,68,,
216873573,45176,39,ACCT,Control,43,,
444248398,42784,22,MATH,Control,67,,
330666918,36683,18,ENGL,Instructor Incentives,0,,
171987228,35395,19,MATH,Control,0,,
274823852,32136,19,COMM,Instructor Incentives,92,,
705406888,35767,37,SDEV,Control,80,,
330878429,36683,19,ENGL,Instructor Incentives,60,,
645010903,33914,19,SOCI,Control,0,,
996449404,20112,19,SOCI,Control,78,,
982946779,34993,69,MATH,Control,0,,
512434286,45948,26,HLHS,Control,72,,
811512831,46897,18,PSYC,Instructor Incentives,44,,
963686297,35991,20,BUSN,Instructor Incentives,55,,
515481090,34617,57,APHY,Control,0,,
659701127,46780,19,CRIM,Control,0,,
341797703,35492,20,APHY,Instructor Incentives,76,,
559491040,20104,18,PSYC,Instructor Incentives,70,,
679024049,42045,43,MATH,Instructor Incentives,90,,
600981554,46600,29,BOAT,Control,0,,
614232598,45949,19,HLHS,Control,80,,
509946475,20020,20,ARTH,Instructor Incentives,75,,
130047990,36678,19,COMM,Control,48,,
896233192,44030,20,MATH,Instructor Incentives,0,,
307694492,36056,19,ENGL,Control,84,,
949290066,35081,34,HLHS,Control,95,,
649609939,42060,52,ENGL,Instructor Incentives,64,,
193106820,46897,21,PSYC,Instructor Incentives,44,,
421821605,45948,21,HLHS,Control,76,,
626541974,20053,19,ENGL,Instructor Incentives,0,,
479304200,45268,46,BUSN,Instructor Incentives,0,,
145689520,35489,20,APHY,Instructor Incentives,51,,
149264784,37094,19,BUSN,Instructor Incentives,76,,
840183584,33539,19,ENGL,Control,0,,
927523063,44262,32,MATH,Instructor Incentives,27,,
424981336,44198,20,APHY,Control,0,,
549024106,34076,30,ACCT,Instructor Incentives,79,,
813331452,34665,20,COMM,Instructor Incentives,80,,
647518963,34668,28,COMM,Instructor Incentives,44,,
155297096,34706,23,ENGL,Control,0,,
969171938,34893,19,MATH,Control,80,,
217174642,20234,20,ENGL,Instructor Incentives,84,,
420821075,42166,30,APHY,Instructor Incentives,80,,
573495333,35050,28,APHY,Instructor Incentives,69,,
732229478,35800,27,CRIM,Instructor Incentives,0,,
991177495,35005,18,MATH,Control,0,,
817156970,43514,34,BOAT,Instructor Incentives,85,,
176021063,35003,32,MATH,Instructor Incentives,67,,
922138331,34617,53,APHY,Control,68,,
850062390,20112,36,SOCI,Control,0,,
934767342,42030,25,COMM,Instructor Incentives,82,,
631200934,44049,30,MATH,Control,97,,
794659001,47371,20,ACCT,Instructor Incentives,62,,
195558727,33905,20,PSYC,Control,66,,
831829710,35467,22,SDEV,Instructor Incentives,98,,
840900348,34627,21,APHY,Control,64,,
625510334,35167,32,ENGL,Instructor Incentives,60,,
353408785,44325,20,SOCI,Control,69,,
540531628,36055,19,ENGL,Control,52,,
788259839,34547,35,BUSN,Control,90,,
294741272,20019,20,ARTH,Instructor Incentives,85,,
403829777,20087,29,COMM,Instructor Incentives,0,,
942632483,34547,34,BUSN,Control,77,,
974173777,39089,19,SOCI,Control,67,,
623346098,34518,19,BUSN,Control,73,,
696985642,34627,37,APHY,Control,91,,
292145974,35251,29,NRSG,Instructor Incentives,86,,
862262659,44323,21,PSYC,Instructor Incentives,0,,
169292796,20245,19,PSYC,Instructor Incentives,0,,
626884540,33374,47,ARTH,Control,75,,
289677643,36669,20,COMM,Control,52,,
836445587,27862,16,ENGL,Control,0,,
713058574,34499,22,BOAT,Instructor Incentives,75,,
664842139,34591,20,APHY,Instructor Incentives,81,,
846313355,20104,20,PSYC,Instructor Incentives,78,,
218285953,34487,19,ENGL,Instructor Incentives,88,,
497420537,35991,32,BUSN,Instructor Incentives,70,,
965652293,45688,20,HLHS,Instructor Incentives,87,,
565504248,34606,37,APHY,Control,80,,
935898590,42784,21,MATH,Control,83,,
246936061,44198,19,APHY,Control,62,,
580009414,20103,19,PSYC,Instructor Incentives,0,,
473864110,34531,34,BOAT,Instructor Incentives,85,,
817635406,34582,28,HLHS,Instructor Incentives,82,,
522568534,34954,19,MATH,Control,67,,
129729404,40037,20,APHY,Instructor Incentives,53,,
837922768,20105,20,PSYC,Instructor Incentives,82,,
214517957,20238,19,MATH,Control,100,,
796967073,34582,22,HLHS,Instructor Incentives,90,,
676076316,20128,19,ARTH,Control,67,,
542910680,34706,22,ENGL,Control,68,,
505202243,36678,19,COMM,Control,68,,
851946904,36675,20,COMM,Control,0,,
778790600,46780,36,CRIM,Control,81,,
909620080,34706,25,ENGL,Control,48,,
236282851,34708,19,ENGL,Instructor Incentives,60,,
380503476,34509,27,ENGL,Instructor Incentives,88,,
271166964,36969,25,NRSG,Control,81,,
490627550,33206,35,BUSN,Instructor Incentives,82,,
977501249,33905,19,PSYC,Control,94,,
115129886,42166,24,APHY,Instructor Incentives,99,,
615573880,35109,20,HLHS,Control,80,,
119116304,35005,21,MATH,Control,93,,
763069827,33582,20,SOCI,Control,58,,
140996060,35947,19,BUSN,Control,85,,
200342769,45085,19,ENGL,Control,76,,
486382496,34673,23,ENGL,Control,60,,
322463042,35947,52,BUSN,Control,32,,
395451368,20019,20,ARTH,Instructor Incentives,76,,
977109664,20083,18,COMM,Control,68,,
442785993,42164,22,APHY,Control,62,,
680438097,20104,19,PSYC,Instructor Incentives,70,,
836027606,35160,21,ENGL,Instructor Incentives,96,,
696529039,45097,18,ENGL,Instructor Incentives,68,,
396427856,34668,35,COMM,Instructor Incentives,0,,
999644361,34614,33,APHY,Control,80,,
616653395,47162,20,BUSN,Control,71,,
865788744,34617,25,APHY,Control,0,,
962289491,33539,27,ENGL,Control,0,,
617520642,35003,34,MATH,Instructor Incentives,83,,
440445878,35973,19,BUSN,Instructor Incentives,0,,
944314501,20106,47,PSYC,Instructor Incentives,0,,
218755949,46250,27,HLHS,Control,0,,
729848653,34301,19,PSYC,Control,44,,
426852256,42880,39,MATH,Instructor Incentives,73,,
197228774,42893,19,MATH,Instructor Incentives,33,,
113593498,35005,20,MATH,Control,93,,
292221313,44079,26,MATH,Control,67,,
943649650,42893,23,MATH,Instructor Incentives,43,,
827130036,46250,19,HLHS,Control,0,,
926724472,44327,28,PSYC,Control,90,,
269555783,33535,33,ENGL,Control,0,,
523522626,45063,31,COMM,Instructor Incentives,82,,
122206303,34159,23,ACCT,Instructor Incentives,53,,
682136413,35106,25,HLHS,Instructor Incentives,93,,
734219901,38577,34,APHY,Control,71,,
891972724,44079,21,MATH,Control,70,,
238143547,40037,23,APHY,Instructor Incentives,60,,
412153725,47145,23,BUSN,Control,0,,
514973103,35510,21,ACCT,Control,71,,
285025508,34959,47,MATH,Control,63,,
645652131,36675,36,COMM,Control,40,,
485576409,35400,19,MATH,Instructor Incentives,77,,
881432372,30495,35,APHY,Control,94,,
490195056,42031,19,COMM,Control,0,,
555594973,35168,21,ENGL,Instructor Incentives,0,,
555501386,44325,21,SOCI,Control,71,,
271153655,34514,26,ENGL,Control,0,,
707373387,44323,21,PSYC,Instructor Incentives,38,,
274892167,45176,33,ACCT,Control,33,,
506177050,34482,28,ENGL,Control,68,,
155499069,39600,17,ENGL,Instructor Incentives,88,,
117962966,35167,19,ENGL,Instructor Incentives,96,,
951718988,34725,36,ENGL,Control,84,,
633956546,49089,20,BOAT,Control,0,,
102335399,20119,19,BIOL,Control,72,,
810149904,20105,19,PSYC,Instructor Incentives,74,,
506039206,45085,18,ENGL,Control,80,,
886878013,45097,20,ENGL,Instructor Incentives,72,,
732942347,42784,21,MATH,Control,47,,
739603085,20112,47,SOCI,Control,87,,
210134071,46250,19,HLHS,Control,0,,
844747777,33907,21,PSYC,Control,64,,
684504035,30559,20,BIOL,Control,71,,
139917486,35497,41,BIOL,Instructor Incentives,0,,
981896072,20030,19,ENGL,Control,72,,
830595890,35801,24,CRIM,Control,91,,
379264501,44234,19,APHY,Control,62,,
321102854,49596,43,NRSG,Control,79,,
664499839,20098,21,MATH,Instructor Incentives,77,,
153862315,40167,18,ENGL,Instructor Incentives,48,,
206216264,47328,19,ACCT,Control,52,,
513171629,44049,20,MATH,Control,90,,
310112010,32698,46,ACCT,Instructor Incentives,83,,
280901675,20234,24,ENGL,Instructor Incentives,0,,
561443151,46710,19,SOCI,Control,89,,
436095517,34663,37,COMM,Control,46,,
201816722,20082,37,SOCI,Control,0,,
765618512,46931,31,NRSG,Instructor Incentives,91,,
860700730,34502,38,BOAT,Control,92,,
740724841,20129,18,BIOL,Control,55,,
112140397,36683,18,ENGL,Instructor Incentives,84,,
443134913,20087,22,COMM,Instructor Incentives,0,,
629420177,34693,20,ENGL,Instructor Incentives,0,,
210914374,44079,18,MATH,Control,60,,
255669056,35897,19,ENGL,Control,52,,
224526760,42153,21,APHY,Control,0,,
596254224,33554,21,MATH,Control,83,,
228411651,35182,28,PSYC,Control,46,,
741924198,30495,20,APHY,Control,79,,
658298484,43005,19,ARTH,Control,63,,
849753862,35050,22,APHY,Instructor Incentives,0,,
522795672,32702,20,ACCT,Control,0,,
129729404,35745,20,HLHS,Control,77,,
355756406,20091,19,ENGL,Control,92,,
885785775,35065,30,MATH,Instructor Incentives,90,,
446402871,44049,19,MATH,Control,0,,
940760980,35167,19,ENGL,Instructor Incentives,92,,
523326993,46455,28,ACCT,Instructor Incentives,76,,
582224520,44062,19,ENGL,Control,48,,
293719472,35991,22,BUSN,Instructor Incentives,56,,
831188992,34300,19,PSYC,Instructor Incentives,60,,
472359554,52274,33,APHY,Control,0,,
542812969,43514,24,BOAT,Instructor Incentives,0,,
159954009,44243,41,ENGL,Control,92,,
505202243,20053,19,ENGL,Instructor Incentives,76,,
214971675,36064,39,ENGL,Instructor Incentives,56,,
729848653,34712,19,ENGL,Control,56,,
171569722,32577,33,BOAT,Instructor Incentives,83,,
418594907,43514,43,BOAT,Instructor Incentives,0,,
472678510,42166,19,APHY,Instructor Incentives,95,,
121143012,45948,26,HLHS,Control,84,,
233838943,34523,19,ENGL,Instructor Incentives,52,,
184291665,46455,30,ACCT,Instructor Incentives,0,,
386477449,34482,19,ENGL,Control,68,,
222388635,20112,19,SOCI,Control,0,,
791889488,35973,54,BUSN,Instructor Incentives,65,,
215286755,45068,34,ENGL,Control,68,,
469615335,44234,29,APHY,Control,87,,
849398250,34518,21,BUSN,Control,47,,
217788294,33212,23,BUSN,Instructor Incentives,82,,
649260969,42031,51,COMM,Control,58,,
307652881,20112,20,SOCI,Control,44,,
659719106,35178,43,ENGL,Instructor Incentives,60,,
411010635,35182,20,PSYC,Control,86,,
171331913,20076,19,PSYC,Control,74,,
965221495,33206,18,BUSN,Instructor Incentives,0,,
238082095,20084,25,COMM,Instructor Incentives,100,,
402799050,20055,20,ENGL,Instructor Incentives,60,,
747982192,20245,19,PSYC,Instructor Incentives,0,,
494492132,20081,20,SOCI,Control,69,,
113593498,52274,20,APHY,Control,74,,
424981336,44008,20,SOCI,Control,0,,
842821998,42893,21,MATH,Instructor Incentives,83,,
935046070,36068,20,ENGL,Control,0,,
648219612,43007,25,ARTH,Control,56,,
535412376,44014,21,COMM,Control,60,,
661304942,34664,20,COMM,Control,58,,
415063458,35005,20,MATH,Control,67,,
625681242,44704,19,ENGL,Control,96,,
511957614,34717,18,ENGL,Instructor Incentives,0,,
306175653,34663,23,COMM,Control,72,,
276193087,38591,19,ENGL,Control,52,,
334735268,20144,28,ARTH,Control,67,,
199050829,44262,20,MATH,Instructor Incentives,40,,
488887508,42491,19,APHY,Instructor Incentives,32,,
780507120,35401,19,MATH,Instructor Incentives,67,,
996768775,35182,23,PSYC,Control,92,,
588145121,35897,19,ENGL,Control,56,,
349306889,34514,20,ENGL,Control,100,,
152921554,42893,22,MATH,Instructor Incentives,0,,
639578777,44347,22,ENGL,Control,0,,
808460850,38577,22,APHY,Control,68,,
335295623,34673,19,ENGL,Control,68,,
718333449,36678,20,COMM,Control,0,,
872146992,36684,19,ENGL,Instructor Incentives,92,,
207201238,20105,20,PSYC,Instructor Incentives,60,,
587408238,20087,18,COMM,Instructor Incentives,0,,
351337197,38577,19,APHY,Control,68,,
914675517,46897,18,PSYC,Instructor Incentives,0,,
323512859,43514,21,BOAT,Instructor Incentives,0,,
949290066,35400,34,MATH,Instructor Incentives,80,,
304051358,49089,25,BOAT,Control,0,,
508039135,34475,27,ENGL,Control,0,,
565773410,42158,22,APHY,Control,0,,
679409400,34153,26,ACCT,Instructor Incentives,31,,
793470659,34159,41,ACCT,Instructor Incentives,88,,
391974212,20019,20,ARTH,Instructor Incentives,68,,
344567255,20134,19,MATH,Instructor Incentives,50,,
650301285,34693,24,ENGL,Instructor Incentives,80,,
403829777,20104,29,PSYC,Instructor Incentives,0,,
542472505,33907,36,PSYC,Control,90,,
942923028,33580,26,SOCI,Control,84,,
600677550,44198,48,APHY,Control,64,,
213066238,43005,21,ARTH,Control,0,,
795036128,34959,19,MATH,Control,63,,
130548162,42787,46,MATH,Control,0,,
910418023,49089,27,BOAT,Control,0,,
618894456,30495,18,APHY,Control,0,,
406967727,42153,22,APHY,Control,0,,
466188694,34509,19,ENGL,Instructor Incentives,0,,
454062691,44325,19,SOCI,Control,89,,
895668447,34627,20,APHY,Control,36,,
751613313,42491,42,APHY,Instructor Incentives,80,,
151667024,34509,19,ENGL,Instructor Incentives,76,,
992428768,46931,26,NRSG,Instructor Incentives,93,,
980728651,46457,19,ACCT,Instructor Incentives,0,,
443974157,34609,28,APHY,Control,54,,
688623733,43005,19,ARTH,Control,68,,
389074843,27936,20,MATH,Control,60,,
982976329,46702,19,SOCI,Control,67,,
575785701,45684,30,HLHS,Instructor Incentives,54,,
241147253,34615,18,APHY,Instructor Incentives,0,,
360218527,34725,19,ENGL,Control,80,,
204293084,44213,28,APHY,Control,75,,
651541368,34547,38,BUSN,Control,90,,
403435528,34708,18,ENGL,Instructor Incentives,60,,
597792057,40037,18,APHY,Instructor Incentives,53,,
340514156,44265,20,MATH,Control,0,,
460979758,34582,26,HLHS,Instructor Incentives,62,,
772579178,35104,21,HLHS,Instructor Incentives,79,,
772579178,46710,21,SOCI,Control,87,,
499470769,36677,23,COMM,Instructor Incentives,78,,
999227309,20081,24,SOCI,Control,80,,
188775788,34300,30,PSYC,Instructor Incentives,88,,
240611102,20128,18,ARTH,Control,85,,
439689862,34303,26,PSYC,Instructor Incentives,88,,
899545439,35973,29,BUSN,Instructor Incentives,69,,
874547267,36669,24,COMM,Control,46,,
262837834,23096,31,SDEV,Control,91,,
175457445,36068,52,ENGL,Control,60,,
824534885,20067,19,MATH,Control,0,,
140164333,34673,18,ENGL,Control,0,,
338930921,20067,17,MATH,Control,70,,
505556960,34650,23,SCIN,Instructor Incentives,78,,
353455746,44030,44,MATH,Instructor Incentives,0,,
564836857,35745,21,HLHS,Control,92,,
409749178,20245,19,PSYC,Instructor Incentives,0,,
479230674,35489,25,APHY,Instructor Incentives,52,,
608164261,20238,19,MATH,Control,0,,
397075181,35897,18,ENGL,Control,0,,
986003597,35251,40,NRSG,Instructor Incentives,88,,
818806414,46702,34,SOCI,Control,80,,
122267244,45074,29,ENGL,Control,0,,
856081590,47162,26,BUSN,Control,59,,
975263402,33374,24,ARTH,Control,89,,
234877935,34690,24,BUSN,Control,62,,
234637696,34300,21,PSYC,Instructor Incentives,50,,
130906221,44014,19,COMM,Control,50,,
844747777,33914,21,SOCI,Control,80,,
309420103,42219,20,BIOL,Control,75,,
698872441,47148,25,BUSN,Instructor Incentives,66,,
553031944,39286,19,COMM,Control,56,,
773784680,46702,30,SOCI,Control,89,,
658905365,43005,36,ARTH,Control,65,,
330048218,44347,19,ENGL,Control,0,,
716776999,20106,24,PSYC,Instructor Incentives,98,,
599160484,46455,25,ACCT,Instructor Incentives,0,,
811512831,44049,18,MATH,Control,0,,
237709038,36677,20,COMM,Instructor Incentives,90,,
595342764,42053,24,ENGL,Instructor Incentives,92,,
479337298,36677,19,COMM,Instructor Incentives,78,,
169600198,44347,18,ENGL,Control,0,,
397811213,34610,19,APHY,Control,68,,
523236396,37094,18,BUSN,Instructor Incentives,89,,
838283174,46457,26,ACCT,Instructor Incentives,71,,
856652312,20066,18,MATH,Control,0,,
135927417,34954,22,MATH,Control,80,,
381103102,20067,21,MATH,Control,63,,
335408581,34153,22,ACCT,Instructor Incentives,59,,
232110361,35800,34,CRIM,Instructor Incentives,72,,
962289491,34680,27,BUSN,Control,0,,
934834661,43005,19,ARTH,Control,0,,
152376326,34668,23,COMM,Instructor Incentives,0,,
719025302,44213,19,APHY,Control,67,,
205063394,44012,19,COMM,Control,40,,
967183134,39591,18,COMM,Instructor Incentives,88,,
135661180,42164,55,APHY,Control,89,,
447881612,46710,20,SOCI,Control,0,,
535574170,34650,21,SCIN,Instructor Incentives,84,,
603842341,34648,59,SCIN,Instructor Incentives,79,,
700483036,46702,20,SOCI,Control,84,,
956597702,20082,45,SOCI,Control,0,,
628619497,44091,25,MATH,Control,87,,
742612105,42037,27,COMM,Instructor Incentives,0,,
611051483,38591,19,ENGL,Control,80,,
892470299,34680,26,BUSN,Control,86,,
648219612,42787,25,MATH,Control,83,,
337783506,33554,20,MATH,Control,0,,
487785790,39089,20,SOCI,Control,69,,
545070322,44240,52,ENGL,Control,0,,
960986520,34630,25,APHY,Control,0,,
767151560,35510,20,ACCT,Control,0,,
233784099,44335,17,ENGL,Control,84,,
606642196,45684,20,HLHS,Instructor Incentives,56,,
719470880,44198,18,APHY,Control,55,,
553558166,38591,19,ENGL,Control,56,,
992294950,34547,26,BUSN,Control,68,,
367462260,45222,23,CRIM,Instructor Incentives,0,,
692773196,34591,19,APHY,Instructor Incentives,51,,
608049340,20085,19,COMM,Control,52,,
500752351,42037,28,COMM,Instructor Incentives,60,,
723373158,20019,19,ARTH,Instructor Incentives,69,,
286906837,34636,18,BUSN,Control,70,,
819583654,43007,22,ARTH,Control,72,,
519453311,35197,19,PSYC,Instructor Incentives,88,,
344212989,44070,20,ENGL,Control,80,,
791620396,42037,22,COMM,Instructor Incentives,52,,
753510843,34959,44,MATH,Control,87,,
237291570,39418,29,HLHS,Control,87,,
254285141,35081,21,HLHS,Control,0,,
113593498,20091,20,ENGL,Control,96,,
486910121,20245,19,PSYC,Instructor Incentives,0,,
552788244,40167,19,ENGL,Instructor Incentives,68,,
468297005,33212,32,BUSN,Instructor Incentives,70,,
753008635,34964,26,MATH,Instructor Incentives,80,,
624000013,45684,20,HLHS,Instructor Incentives,54,,
768835338,44234,25,APHY,Control,94,,
321477338,34499,22,BOAT,Instructor Incentives,0,,
994788050,30517,20,BIOL,Control,89,,
214769759,44206,19,APHY,Control,0,,
558330885,36675,33,COMM,Control,0,,
612060078,42030,24,COMM,Instructor Incentives,96,,
592147285,34666,25,COMM,Control,0,,
263925786,46182,21,PSYC,Control,70,,
192367890,34301,22,PSYC,Control,70,,
849891056,35168,19,ENGL,Instructor Incentives,80,,
605095039,34514,18,ENGL,Control,88,,
139278671,20083,19,COMM,Control,66,,
641064429,34606,20,APHY,Control,67,,
944803121,39089,19,SOCI,Control,53,,
545644519,35400,35,MATH,Instructor Incentives,20,,
987612673,34666,18,COMM,Control,0,,
501762064,35161,18,ENGL,Control,0,,
221458379,45222,22,CRIM,Instructor Incentives,0,,
245662346,34606,18,APHY,Control,0,,
