cert,year,name,BCC,SB,hhi,boone,csent,nfci,finregunc,leverage
57957,2014,"Citizens Bank, National Association",0.578770755,0.558972597,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.88063052
16571,2014,BMO Harris Bank National Association,0.501832538,0.461554374,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.71416242
588,2014,Manufacturers and Traders Trust Company,0.661420762,0.646718835,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.555752064
17534,2014,KeyBank National Association,0.59267635,0.605852679,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.38228566
33954,2014,"Capital One Bank (USA), National Association",1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.637350803
5649,2014,Discover Bank,1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.64717658
29950,2014,"Santander Bank, N.A.",0.359201622,0.435556453,485.76,-0.1163,84.1,-0.599717535,68.96780367,12.00983884
3514,2014,Bank of the West,0.440617553,0.359243787,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.8756871
983,2014,Comerica Bank,0.586398978,0.625507495,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.14129338
32188,2014,USAA Federal Savings Bank,0.638181068,0.651889365,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.715782252
6560,2014,The Huntington National Bank,0.511254944,0.50117252,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.561648158
623,2014,Deutsche Bank Trust Company Americas,0.659195528,0.543377612,485.76,-0.1163,84.1,-0.599717535,68.96780367,16.61395741
27314,2014,Synchrony Bank,1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,13.37218522
59017,2014,First Republic Bank,0.34158523,0.310632257,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.43108447
16022,2014,New York Community Bank,0.650595427,0.191876882,485.76,-0.1163,84.1,-0.599717535,68.96780367,7.726124344
24735,2014,Silicon Valley Bank,0.441183657,0.477339058,485.76,-0.1163,84.1,-0.599717535,68.96780367,6.635923094
27471,2014,American Express Centurion Bank,1,1,485.76,-0.1163,84.1,-0.599717535,68.96780367,18.7061653
17281,2014,City National Bank,0.242522598,0.377262167,485.76,-0.1163,84.1,-0.599717535,68.96780367,7.08190416
4214,2014,"BOKF, National Association",0.207512614,0.479238179,485.76,-0.1163,84.1,-0.599717535,68.96780367,7.649101781
5510,2014,Frost  Bank,0.237208317,0.562611627,485.76,-0.1163,84.1,-0.599717535,68.96780367,7.398927825
34221,2014,"Morgan Stanley Private Bank, National Association",0.261560212,0.062350083,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.423444063
57053,2014,Signature Bank,0.516217508,0.06072508,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.252338197
34968,2014,Banco Popular de Puerto Rico,0.295210959,0.258697712,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.63360668
873,2014,Synovus Bank,0.221753224,0.281797838,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.39164199
5296,2014,"Associated Bank, National Association",0.149262652,0.373470477,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.924072827
4977,2014,"First Tennessee Bank, National Association",0.207898616,0.478352412,485.76,-0.1163,84.1,-0.599717535,68.96780367,12.40555896
57203,2014,Barclays Bank Delaware,0.429313086,0.419629096,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.99276242
24998,2014,Commerce Bank,0.142732185,0.52698008,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.23546596
17266,2014,Umpqua Bank,0.187329253,0.226170169,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.962470036
18221,2014,"Webster Bank, National Association",0.19709153,0.287475526,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.272293721
34775,2014,EverBank,0.156278943,0.351232443,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.205290557
11063,2014,First-Citizens Bank & Trust Company,0.114956213,0.323602425,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.267641856
16835,2014,Prosperity Bank,0.294545272,0.255210261,485.76,-0.1163,84.1,-0.599717535,68.96780367,7.498158123
7946,2014,"BNY Mellon, National Association",0.687334015,0.408811021,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.067312304
12441,2014,Whitney Bank,0.145513834,0.295162764,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.126418875
2270,2014,Zions First National Bank,0.128052054,0.31391385,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.52248526
58979,2014,"BankUnited, National Association",0.266551928,0.143318849,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.104629796
9396,2014,Valley National Bank,0.183614604,0.121710629,485.76,-0.1163,84.1,-0.599717535,68.96780367,7.79017239
17985,2014,First Hawaiian Bank,0.191255936,0.36030266,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.11715461
5452,2014,First National Bank of Omaha,0.202674887,0.394284229,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.756093493
8273,2014,"UMB Bank, National Association",0.136656903,0.39400859,485.76,-0.1163,84.1,-0.599717535,68.96780367,7.626119954
24045,2014,Pacific Western Bank,0.232654903,0.048546985,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.69652761
7888,2014,First National Bank of Pennsylvania,0.158900134,0.252601884,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.067183623
34383,2014,"Texas Capital Bank, National Association",0.20369514,0.099314376,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.745876132
33306,2014,The PrivateBank and Trust Company,0.196921228,0.232625636,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.23601297
8728,2014,Arvest Bank,0.118418599,0.374706983,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.091695318
18053,2014,Bank of Hawaii,0.159789425,0.294183185,485.76,-0.1163,84.1,-0.599717535,68.96780367,6.68579509
18714,2014,FirstBank,0.189660979,0.227609565,485.76,-0.1163,84.1,-0.599717535,68.96780367,7.944804998
33893,2014,"Raymond James Bank, National Association",0.526181392,0.034376416,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.92912209
11813,2014,BancorpSouth Bank,0.115398645,0.335207836,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.16986495
58177,2014,Sallie Mae Bank,0.325070921,0.257469319,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.50127788
4988,2014,Trustmark National Bank,0.149905489,0.28940211,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.457670699
30012,2014,Third Federal Savings and Loan Association of Cleveland,0.248883886,0.036453912,485.76,-0.1163,84.1,-0.599717535,68.96780367,12.79332853
16068,2014,Apple Bank for Savings,0.291738627,0.103407299,485.76,-0.1163,84.1,-0.599717535,68.96780367,6.17291307
3832,2014,Old National Bank,0.161884905,0.254240926,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.408268161
18503,2014,Cathay Bank,0.261367081,0.103753078,485.76,-0.1163,84.1,-0.599717535,68.96780367,12.52210713
35141,2014,BMW Bank of North America,0.37316781,0.192080631,485.76,-0.1163,84.1,-0.599717535,68.96780367,12.27517665
19629,2014,International Bank of Commerce,0.180248022,0.283298693,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.22419773
19977,2014,Israel Discount Bank of New York,0.238800334,0.143315423,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.022005923
4063,2014,MidFirst Bank,0.153322529,0.30600949,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.48523885
32541,2014,"Flagstar Bank, FSB",0.107293097,0.291526356,485.76,-0.1163,84.1,-0.599717535,68.96780367,12.4297261
7551,2014,"Fulton Bank, National Association",0.172530617,0.250127363,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.47499543
32773,2014,Eastern Bank,0.222541251,0.298778358,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.052888941
27981,2014,Capitol Federal Savings Bank,0.335796495,0.08437658,485.76,-0.1163,84.1,-0.599717535,68.96780367,14.36008502
17491,2014,PlainsCapital Bank,0.341183413,0.440801173,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.31174686
1105,2014,First Interstate Bank,0.250973269,0.238448279,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.147829316
33826,2014,Columbia State Bank,0.264710643,0.241953153,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.794519433
12010,2014,The Provident Bank,0.235957524,0.114654734,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.383742711
22953,2014,"MERCANTIL COMMERCEBANK, NATIONAL ASSOCIATION",0.268557045,0.132297916,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.273326864
28178,2014,Northwest Savings Bank,0.189458675,0.153512548,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.54921421
7230,2014,"NBT Bank, National Association",0.227372003,0.215146884,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.794349221
6989,2014,"Community Bank, National Association",0.308412005,0.194587394,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.26874124
21716,2014,Citizens Business Bank,0.368350003,0.123942283,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.77238881
6600,2014,"First Financial Bank, National Association",0.2639026,0.163192049,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.441771651
32245,2014,"Dollar Bank, Federal Savings Bank",0.241513426,0.081036251,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.26164248
6653,2014,The Park National Bank,0.227187846,0.177277705,485.76,-0.1163,84.1,-0.599717535,68.96780367,6.961683756
27476,2014,BancFirst,0.324001526,0.191883632,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.270230546
9712,2014,Rockland Trust Company,0.290423151,0.173124309,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.439756812
7468,2014,First Commonwealth Bank,0.298796189,0.15531759,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.66045885
803,2014,"Wesbanco Bank, Inc.",0.296641778,0.161523915,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.62826675
26876,2014,Safra National Bank of New York,0.310575793,0.135517297,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.095038883
35583,2014,Pinnacle Bank,0.400984014,0.147008597,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.59305006
4365,2014,First Merchants Bank National Association,0.321172168,0.139518715,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.55595093
12437,2014,Renasant Bank,0.261029085,0.186280025,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.234174938
1225,2014,Farmers and Merchants Bank of Long Beach,0.489448552,0.092077642,485.76,-0.1163,84.1,-0.599717535,68.96780367,14.34861824
32526,2014,"American Savings Bank, FSB",0.342936829,0.148892785,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.905957311
34967,2014,Banco Popular North America,0.09316739,0.177489844,485.76,-0.1163,84.1,-0.599717535,68.96780367,20.00661983
20234,2014,City National Bank of Florida,0.508795706,0.05209873,485.76,-0.1163,84.1,-0.599717535,68.96780367,12.8453273
35095,2014,Towne Bank,0.211690655,0.218267269,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.942210462
11124,2014,S&T Bank,0.417953975,0.14233433,485.76,-0.1163,84.1,-0.599717535,68.96780367,8.533423095
17838,2014,"Wilmington Savings Fund Society, FSB",0.360515532,0.176743975,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.24710503
9087,2014,1st Source Bank,0.344349325,0.189247622,485.76,-0.1163,84.1,-0.599717535,68.96780367,11.57464152
1281,2014,Washington Trust Bank,0.462944422,0.130345696,485.76,-0.1163,84.1,-0.599717535,68.96780367,9.609601887
28834,2014,Columbia Bank,0.360254912,0.059037775,485.76,-0.1163,84.1,-0.599717535,68.96780367,10.2733198
628,2015,"JPMorgan Chase Bank, National Association",1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.855455575
3510,2015,"Bank of America, National Association",1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.197646321
3511,2015,"Wells Fargo Bank, National Association",1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.009988026
7213,2015,"Citibank, National Association",1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.804937777
32992,2015,"Morgan Stanley Bank, National Association",1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.17964986
33124,2015,Goldman Sachs Bank USA,1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,16.44623552
33954,2015,"Capital One Bank (USA), National Association",1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.84265114
5649,2015,Discover Bank,1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.64227363
27314,2015,Synchrony Bank,1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,13.01661045
24735,2015,Silicon Valley Bank,1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,7.085892909
27471,2015,American Express Centurion Bank,1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,17.72886098
20234,2015,City National Bank of Florida,1,1,451.44,-0.1082,92.9,-0.276033164,90.79788705,13.7079783
6548,2015,U.S. Bank National Association,0.965639732,0.956042977,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.516334125
6672,2015,Fifth Third Bank,0.828657544,0.827400852,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.43313382
5510,2015,Frost  Bank,0.788838804,0.779147567,451.44,-0.1082,92.9,-0.276033164,90.79788705,7.679586948
6384,2015,"PNC Bank, National Association",0.765488631,0.764511186,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.664977883
9846,2015,Branch Banking and Trust Company,0.709525752,0.709296516,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.34739106
57803,2015,Ally Bank,0.768391105,0.68678099,451.44,-0.1082,92.9,-0.276033164,90.79788705,15.37752781
32188,2015,USAA Federal Savings Bank,0.702554863,0.684916982,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.123365524
4297,2015,"Capital One, National Association",0.687593359,0.675026301,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.768670825
983,2015,Comerica Bank,0.66652191,0.665945706,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.885689735
12368,2015,Regions Bank,0.702900841,0.661772184,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.28046026
17534,2015,KeyBank National Association,0.669930722,0.645541168,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.89447992
588,2015,Manufacturers and Traders Trust Company,0.690879323,0.635010079,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.750581187
623,2015,Deutsche Bank Trust Company Americas,0.85408192,0.553824618,451.44,-0.1082,92.9,-0.276033164,90.79788705,16.52242625
33826,2015,Columbia State Bank,0.584333755,0.552619327,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.889385287
57890,2015,"HSBC Bank USA, National Association",0.55922041,0.542193824,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.56009874
24998,2015,Commerce Bank,0.646647885,0.529861261,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.365019124
32773,2015,Eastern Bank,0.544687064,0.528724773,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.486983561
6560,2015,The Huntington National Bank,0.61453,0.528193798,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.208906827
7946,2015,"BNY Mellon, National Association",0.884377669,0.524410546,451.44,-0.1082,92.9,-0.276033164,90.79788705,6.60107388
17985,2015,First Hawaiian Bank,0.577239504,0.522754374,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.799585805
17491,2015,PlainsCapital Bank,0.762144324,0.504879499,451.44,-0.1082,92.9,-0.276033164,90.79788705,13.21576133
11063,2015,First-Citizens Bank & Trust Company,0.512762796,0.504549608,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.948858383
17281,2015,City National Bank,0.538981222,0.499132191,451.44,-0.1082,92.9,-0.276033164,90.79788705,7.192718161
57957,2015,"Citizens Bank, National Association",0.624905519,0.498525026,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.70011837
2270,2015,Zions First National Bank,0.736756688,0.497599638,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.97156228
5452,2015,First National Bank of Omaha,0.495126501,0.494738795,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.736219341
16571,2015,BMO Harris Bank National Association,0.554926786,0.493110648,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.74884439
22826,2015,"MUFG Union Bank, National Association",0.558927738,0.491814933,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.03318199
4214,2015,"BOKF, National Association",0.537257299,0.480206188,451.44,-0.1082,92.9,-0.276033164,90.79788705,7.813973982
18409,2015,"TD Bank, National Association",0.758985086,0.480059081,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.675297887
8273,2015,"UMB Bank, National Association",0.514166788,0.467348336,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.127345352
5296,2015,"Associated Bank, National Association",0.470055908,0.452355095,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.640655341
29950,2015,"Santander Bank, N.A.",0.456651177,0.440211561,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.45862724
18714,2015,FirstBank,0.453948876,0.433711349,451.44,-0.1082,92.9,-0.276033164,90.79788705,7.920999081
17266,2015,Umpqua Bank,0.442799811,0.429186273,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.49590255
4988,2015,Trustmark National Bank,0.446892846,0.419804296,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.886332686
57203,2015,Barclays Bank Delaware,0.639677514,0.41652249,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.80501909
16835,2015,Prosperity Bank,0.473912956,0.412650472,451.44,-0.1082,92.9,-0.276033164,90.79788705,7.701184942
6989,2015,"Community Bank, National Association",0.413989682,0.412402505,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.711593591
4977,2015,"First Tennessee Bank, National Association",0.443179403,0.412367468,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.06132484
3514,2015,Bank of the West,0.61269772,0.411861261,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.41898136
35583,2015,Pinnacle Bank,0.419517803,0.409638572,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.720357251
34968,2015,Banco Popular de Puerto Rico,0.494549693,0.40617625,451.44,-0.1082,92.9,-0.276033164,90.79788705,12.20528567
1105,2015,First Interstate Bank,0.449988056,0.401719729,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.499180114
7888,2015,First National Bank of Pennsylvania,0.399039481,0.396300824,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.031752559
11813,2015,BancorpSouth Bank,0.474791902,0.389803264,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.23208366
12441,2015,Whitney Bank,0.394396886,0.388679231,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.1565016
18221,2015,"Webster Bank, National Association",0.386791472,0.38646978,451.44,-0.1082,92.9,-0.276033164,90.79788705,7.843239521
19629,2015,International Bank of Commerce,0.409826917,0.385732909,451.44,-0.1082,92.9,-0.276033164,90.79788705,12.08919419
18053,2015,Bank of Hawaii,0.41815395,0.385257121,451.44,-0.1082,92.9,-0.276033164,90.79788705,6.814261783
35141,2015,BMW Bank of North America,0.677091726,0.378969929,451.44,-0.1082,92.9,-0.276033164,90.79788705,13.74607549
33306,2015,The PrivateBank and Trust Company,0.404039789,0.372783066,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.62201317
3832,2015,Old National Bank,0.439422605,0.370958048,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.105021506
1281,2015,Washington Trust Bank,0.373957788,0.362023577,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.293425209
4063,2015,MidFirst Bank,0.369614652,0.361570479,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.172530046
27476,2015,BancFirst,0.395083245,0.360386639,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.587647607
7230,2015,"NBT Bank, National Association",0.363179676,0.355907699,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.410213117
873,2015,Synovus Bank,0.418887202,0.352125213,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.14609441
12437,2015,Renasant Bank,0.382153863,0.343480523,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.819031212
6600,2015,"First Financial Bank, National Association",0.346714402,0.343251805,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.328245584
7551,2015,"Fulton Bank, National Association",0.363270873,0.341612096,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.21588992
9087,2015,1st Source Bank,0.385254247,0.341285218,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.49886218
8728,2015,Arvest Bank,0.485705921,0.340132882,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.135485275
17838,2015,"Wilmington Savings Fund Society, FSB",0.386473559,0.339454412,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.8801893
11124,2015,S&T Bank,0.337459704,0.336830877,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.434594279
9712,2015,Rockland Trust Company,0.340708968,0.334657568,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.420588331
32526,2015,"American Savings Bank, FSB",0.342330539,0.333937365,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.819074765
58177,2015,Sallie Mae Bank,0.590357585,0.33194039,451.44,-0.1082,92.9,-0.276033164,90.79788705,12.30048674
7468,2015,First Commonwealth Bank,0.334023362,0.330681072,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.459872756
6653,2015,The Park National Bank,0.321410241,0.320944144,451.44,-0.1082,92.9,-0.276033164,90.79788705,7.062556759
803,2015,"Wesbanco Bank, Inc.",0.331481615,0.32067195,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.766772898
59017,2015,First Republic Bank,0.539625612,0.318724595,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.213771908
32541,2015,"Flagstar Bank, FSB",0.546436972,0.302707039,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.78594077
35095,2015,Towne Bank,0.406113264,0.28808989,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.67097541
4365,2015,First Merchants Bank National Association,0.29925035,0.285008434,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.22246016
21716,2015,Citizens Business Bank,0.372496781,0.265140482,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.10780177
26876,2015,Safra National Bank of New York,0.292345361,0.256824739,451.44,-0.1082,92.9,-0.276033164,90.79788705,7.575521234
34775,2015,EverBank,0.35531446,0.253893576,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.102637418
22953,2015,"MERCANTIL COMMERCEBANK, NATIONAL ASSOCIATION",0.243505546,0.238797203,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.359111196
12010,2015,The Provident Bank,0.305637435,0.236665738,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.422130685
28178,2015,Northwest Bank,0.272561501,0.230365503,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.87472002
19977,2015,Israel Discount Bank of New York,0.316726999,0.215392611,451.44,-0.1082,92.9,-0.276033164,90.79788705,9.056175108
16022,2015,New York Community Bank,0.605068953,0.199985493,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.047165193
24045,2015,Pacific Western Bank,0.490716612,0.194441033,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.40282415
58979,2015,"BankUnited, National Association",0.399426569,0.18791395,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.41161016
1225,2015,Farmers and Merchants Bank of Long Beach,0.296066132,0.186103548,451.44,-0.1082,92.9,-0.276033164,90.79788705,14.01613021
32245,2015,"Dollar Bank, Federal Savings Bank",0.254847985,0.174429289,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.37131646
34383,2015,"Texas Capital Bank, National Association",0.383076115,0.164717508,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.749789993
27981,2015,Capitol Federal Savings Bank,0.494961016,0.147301626,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.25773136
18503,2015,Cathay Bank,0.427260821,0.144706379,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.53476091
9396,2015,Valley National Bank,0.330475024,0.140971714,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.288882398
28834,2015,Columbia Bank,0.288964026,0.11995797,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.43141601
34221,2015,"Morgan Stanley Private Bank, National Association",0.538761658,0.119314256,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.4760003
33893,2015,"Raymond James Bank, National Association",0.622036333,0.101601348,451.44,-0.1082,92.9,-0.276033164,90.79788705,10.67644874
34967,2015,Banco Popular North America,0.252907752,0.098634932,451.44,-0.1082,92.9,-0.276033164,90.79788705,13.74008209
57053,2015,Signature Bank,0.66477093,0.077223041,451.44,-0.1082,92.9,-0.276033164,90.79788705,8.874646315
16068,2015,Apple Bank for Savings,0.336559642,0.076288927,451.44,-0.1082,92.9,-0.276033164,90.79788705,6.229883224
30012,2015,Third Federal Savings and Loan Association of Cleveland,0.410218904,0.055929057,451.44,-0.1082,92.9,-0.276033164,90.79788705,11.5323768
628,2016,"JPMorgan Chase Bank, National Association",1,1,458.45,-0.0978,91.8,-0.293359906,81.220246,8.585629133
3511,2016,"Wells Fargo Bank, National Association",1,1,458.45,-0.0978,91.8,-0.293359906,81.220246,7.714421359
3510,2016,"Bank of America, National Association",1,1,458.45,-0.0978,91.8,-0.293359906,81.220246,9.296679256
7213,2016,"Citibank, National Association",1,1,458.45,-0.0978,91.8,-0.293359906,81.220246,9.486101079
6548,2016,U.S. Bank National Association,0.929431843,0.931040519,458.45,-0.0978,91.8,-0.293359906,81.220246,8.622902325
6384,2016,"PNC Bank, National Association",0.723556392,0.763186171,458.45,-0.0978,91.8,-0.293359906,81.220246,8.5524286
4297,2016,"Capital One, National Association",0.647746122,0.663081483,458.45,-0.0978,91.8,-0.293359906,81.220246,7.707519391
18409,2016,"TD Bank, National Association",0.531233757,0.439414621,458.45,-0.0978,91.8,-0.293359906,81.220246,8.567333981
9846,2016,Branch Banking and Trust Company,0.662934711,0.72754405,458.45,-0.0978,91.8,-0.293359906,81.220246,9.619701838
57890,2016,"HSBC Bank USA, National Association",0.324528264,0.426123668,458.45,-0.0978,91.8,-0.293359906,81.220246,11.05174333
33124,2016,Goldman Sachs Bank USA,0.810048578,0.91110451,458.45,-0.0978,91.8,-0.293359906,81.220246,14.42780793
6672,2016,Fifth Third Bank,0.58218533,0.702914146,458.45,-0.0978,91.8,-0.293359906,81.220246,10.29691636
17534,2016,KeyBank National Association,0.337697481,0.5332059,458.45,-0.0978,91.8,-0.293359906,81.220246,9.461181766
32992,2016,"Morgan Stanley Bank, National Association",1,1,458.45,-0.0978,91.8,-0.293359906,81.220246,10.50246923
12368,2016,Regions Bank,0.475488963,0.616242578,458.45,-0.0978,91.8,-0.293359906,81.220246,10.34334911
57803,2016,Ally Bank,0.668215698,0.769577905,458.45,-0.0978,91.8,-0.293359906,81.220246,15.21227134
588,2016,Manufacturers and Traders Trust Company,0.456538012,0.589184213,458.45,-0.0978,91.8,-0.293359906,81.220246,8.407521723
57957,2016,"Citizens Bank, National Association",0.360035349,0.480652382,458.45,-0.0978,91.8,-0.293359906,81.220246,10.26951101
22826,2016,"MUFG Union Bank, National Association",0.355866998,0.550385315,458.45,-0.0978,91.8,-0.293359906,81.220246,11.45854938
33954,2016,"Capital One Bank (USA), National Association",0.989294739,0.982487637,458.45,-0.0978,91.8,-0.293359906,81.220246,10.75207236
16571,2016,BMO Harris Bank National Association,0.267147712,0.418675499,458.45,-0.0978,91.8,-0.293359906,81.220246,11.11271954
6560,2016,The Huntington National Bank,0.28118007,0.436427181,458.45,-0.0978,91.8,-0.293359906,81.220246,9.286902953
5649,2016,Discover Bank,0.99591489,0.990209679,458.45,-0.0978,91.8,-0.293359906,81.220246,11.64086724
